%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83392.476,301.228,0.964,14.899,107.04,106.745,-348.24,-345.061,-342.91,-343.631,-341.974,-345.713,-346.809,-346.707,-344.727,-341.653,-341.036,-347.17,-0.105,-342.324,-343.38,-345.008,-11.29,-544.798,-289.718,14.557,90.025,-100.021
83388.445,301.228,0.964,14.905,107.119,106.745,-347.267,-345.841,-343.017,-342.483,-342.622,-346.128,-346.382,-345.958,-344.28,-342.591,-339.982,-348.019,-0.105,-341.801,-344.52,-345.909,-11.28,-544.798,-289.718,14.557,90.009,-100.011
83380.382,301.225,0.964,14.905,107.119,106.424,-348.456,-345.618,-343.657,-342.796,-341.543,-346.439,-346.809,-346.386,-344.727,-343.32,-340.193,-346.639,-0.209,-342.01,-343.587,-346.247,-11.301,-544.798,-289.718,14.557,90.025,-100.021
83388.445,301.23,0.964,14.905,107.119,106.745,-348.564,-344.949,-343.016,-342.9,-342.082,-345.609,-347.343,-346.814,-344.839,-343.216,-340.931,-346.957,0.209,-342.533,-343.794,-345.008,-11.311,-544.798,-289.718,14.557,90.058,-100.001
83392.476,301.231,0.964,14.899,107.04,106.745,-349.104,-345.618,-343.016,-343.213,-342.298,-345.817,-346.702,-347.135,-344.839,-342.695,-341.142,-347.276,-0.209,-342.115,-343.691,-346.247,-11.28,-544.798,-289.718,14.557,90.009,-100.011
83392.476,301.227,0.964,14.899,107.04,106.584,-348.24,-346.732,-343.444,-342.9,-342.298,-346.283,-347.023,-346.707,-345.062,-342.591,-339.876,-348.125,0.209,-342.115,-344.209,-345.796,-11.29,-544.798,-289.718,14.557,89.976,-100.011
83388.445,301.228,0.964,14.894,106.961,106.745,-348.456,-344.949,-344.406,-343.004,-342.082,-346.594,-347.023,-346.493,-344.392,-343.737,-340.931,-347.382,-0.732,-341.801,-344.105,-346.472,-11.29,-544.798,-289.718,14.557,90.025,-99.99
83392.476,301.227,0.964,14.91,107.198,106.584,-348.672,-345.061,-343.978,-343.108,-342.406,-345.764,-347.343,-346.386,-344.057,-342.591,-340.509,-346.532,0.314,-342.951,-344.312,-345.571,-11.29,-544.798,-289.718,14.557,90.025,-100.031
83392.476,301.23,0.964,14.904,107.119,106.745,-348.564,-345.952,-343.657,-343.108,-342.622,-346.387,-346.702,-347.135,-345.064,-342.383,-340.403,-347.17,0.209,-341.488,-344.416,-345.571,-11.311,-544.798,-289.718,14.557,90.058,-100.021
83388.445,301.228,0.964,14.899,107.04,106.424,-348.456,-346.287,-343.657,-342.586,-341.758,-346.283,-347.023,-346.065,-345.734,-343.112,-340.509,-347.17,0.209,-341.801,-344.001,-346.922,-11.301,-544.798,-289.718,14.557,90.042,-100.021
83388.445,301.231,0.964,14.894,106.961,106.584,-348.24,-345.729,-344.513,-343.108,-341.974,-346.387,-347.343,-346.707,-344.283,-343.529,-340.248,-346.639,-0.105,-342.01,-343.691,-345.346,-11.311,-544.798,-289.718,14.557,90.025,-100.011
83388.445,301.227,0.964,14.905,107.119,106.584,-348.456,-346.064,-343.337,-343.63,-342.73,-346.387,-346.702,-345.958,-344.729,-342.07,-340.775,-347.595,-0.314,-342.846,-343.691,-345.796,-11.311,-544.798,-289.718,14.557,90.009,-100.011
83400.539,301.227,0.965,14.898,107.04,106.424,-348.456,-345.841,-343.657,-342.169,-343.27,-346.49,-346.596,-346.921,-344.394,-341.862,-339.721,-347.276,0.209,-341.592,-343.898,-346.359,-11.29,-544.798,-289.718,14.557,90.009,-100.021
83372.319,301.231,0.964,14.901,107.04,106.264,-348.456,-345.618,-343.978,-343.526,-342.082,-347.113,-347.45,-345.958,-344.506,-343.008,-340.459,-347.383,-0.314,-342.064,-344.001,-346.809,-11.29,-544.798,-289.718,14.557,90.009,-100.021
83392.476,301.23,0.964,14.904,107.119,106.104,-348.348,-345.061,-343.016,-343.108,-342.19,-345.868,-347.663,-346.921,-344.841,-343.216,-340.881,-347.064,0.628,-342.796,-344.003,-345.684,-11.301,-544.798,-289.718,14.557,90.009,-100.021
83396.508,301.228,0.964,14.904,107.119,106.104,-349.645,-345.841,-343.657,-343.317,-342.514,-346.49,-346.275,-347.777,-344.617,-342.07,-340.67,-346.852,0.209,-341.96,-344.211,-345.684,-11.301,-544.798,-289.718,14.557,90.025,-99.99
83388.445,301.23,0.964,14.894,106.961,106.584,-347.159,-346.064,-343.978,-342.9,-342.514,-345.972,-346.702,-346.172,-344.841,-343.216,-340.037,-347.701,0,-342.273,-343.485,-346.472,-11.311,-544.798,-289.718,14.557,90.025,-100.011
83384.413,301.233,0.964,14.916,107.277,105.944,-348.456,-344.726,-344.726,-342.586,-342.19,-346.283,-346.596,-345.53,-343.836,-343.112,-340.248,-346.745,-0.209,-342.064,-344.107,-346.022,-11.301,-544.798,-289.718,14.557,90.025,-100.001
83388.445,301.23,0.964,14.905,107.119,106.264,-348.781,-345.729,-343.657,-343.317,-342.73,-345.349,-347.129,-346.279,-344.171,-342.278,-341.091,-347.807,0.105,-343.318,-343.796,-345.122,-11.321,-544.798,-289.718,14.557,90.042,-100.001
83384.413,301.231,0.964,14.905,107.119,106.424,-348.24,-346.064,-343.23,-341.96,-342.622,-345.66,-346.489,-346.386,-344.617,-342.07,-340.037,-347.595,0.105,-341.646,-344.314,-346.022,-11.311,-544.798,-289.718,14.557,90.042,-100.011
83376.351,301.233,0.964,14.906,107.119,106.104,-347.376,-345.729,-343.764,-342.482,-342.191,-346.387,-346.916,-345.958,-345.176,-342.695,-339.826,-347.064,0.209,-341.751,-343.278,-346.698,-11.301,-544.798,-289.718,14.557,90.042,-100.011
83388.445,301.23,0.964,14.899,107.04,106.104,-348.024,-344.392,-344.085,-342.586,-342.191,-345.453,-347.129,-346.493,-344.171,-343.32,-340.037,-346.533,0,-342.064,-343.485,-345.122,-11.301,-544.798,-289.718,14.557,90.042,-100.021
83392.476,301.231,0.964,14.904,107.119,105.944,-348.348,-346.064,-343.337,-343.526,-341.975,-346.075,-346.488,-346.172,-344.394,-341.862,-340.986,-346.958,0.105,-342.169,-343.382,-345.797,-11.311,-544.798,-289.718,14.557,90.025,-100.001
83388.445,301.235,0.964,14.916,107.277,106.104,-348.24,-345.841,-343.444,-342.691,-342.839,-345.972,-346.061,-345.958,-344.506,-342.904,-340.142,-347.914,0.314,-341.96,-344.211,-345.347,-11.29,-544.798,-289.718,14.557,90.009,-100.011
83380.382,301.231,0.964,14.9,107.04,106.424,-348.024,-344.838,-343.657,-342.795,-341.543,-346.283,-346.381,-345.851,-344.283,-343.32,-340.459,-346.958,0,-341.751,-343.693,-345.91,-11.29,-544.798,-289.718,14.557,90.025,-100.021
83384.413,301.231,0.964,14.894,106.961,106.104,-348.565,-345.061,-343.55,-343.213,-342.083,-345.66,-347.769,-347.242,-344.059,-342.904,-340.459,-346.958,0.314,-342.796,-343.693,-345.347,-11.321,-544.798,-289.718,14.557,90.025,-100.021
83376.351,301.23,0.964,14.906,107.119,106.264,-348.889,-345.395,-343.55,-342.9,-342.839,-346.387,-346.275,-347.563,-344.506,-342.591,-340.564,-347.383,0.314,-341.751,-344.211,-346.022,-11.301,-544.798,-289.718,14.557,90.025,-100.001
83384.413,301.23,0.964,14.894,106.961,106.104,-348.673,-346.955,-343.978,-343.108,-342.407,-346.387,-346.915,-346.493,-344.952,-342.695,-340.353,-347.702,0.419,-342.273,-344.003,-346.36,-11.311,-544.798,-289.718,14.557,90.009,-100.021
83384.413,301.228,0.964,14.889,106.882,106.424,-348.997,-345.395,-344.513,-343.735,-342.623,-346.594,-347.022,-346.707,-344.283,-343.529,-340.669,-347.277,-0.314,-342.378,-344.107,-346.022,-11.311,-544.798,-289.718,14.557,89.993,-99.99
83384.413,301.23,0.964,14.894,106.961,105.944,-348.673,-345.729,-343.764,-343.213,-342.515,-345.868,-347.556,-346.814,-344.283,-342.695,-341.302,-347.596,0.419,-342.951,-344.003,-345.91,-11.301,-544.798,-289.718,14.557,90.025,-100.011
83384.413,301.23,0.964,14.9,107.04,106.104,-348.456,-345.952,-343.123,-343.004,-343.594,-346.594,-347.129,-347.028,-345.845,-343.008,-340.458,-347.49,0.105,-342.22,-344.625,-345.459,-11.311,-544.798,-289.718,14.557,89.993,-100.021
83376.351,301.23,0.964,14.9,107.04,106.424,-348.024,-345.506,-343.764,-342.586,-342.515,-347.009,-347.556,-346.493,-345.845,-342.695,-340.774,-347.383,0,-341.906,-343.588,-346.473,-11.311,-544.798,-289.718,14.557,89.976,-100.011
83380.382,301.23,0.964,14.894,106.961,106.264,-347.7,-344.726,-343.871,-342.691,-341.867,-345.556,-346.915,-346.6,-343.836,-343.633,-340.036,-347.065,0,-341.802,-343.174,-345.46,-11.301,-544.798,-289.718,14.557,90.009,-100.011
83376.351,301.23,0.964,14.895,106.961,106.424,-348.565,-345.395,-343.657,-343.317,-342.515,-346.179,-346.702,-346.921,-344.617,-342.07,-340.88,-347.383,0.314,-342.638,-343.899,-345.347,-11.301,-544.798,-289.718,14.557,90.009,-99.99
83372.319,301.228,0.964,14.895,106.961,106.264,-348.024,-345.952,-344.192,-342.9,-341.975,-345.556,-346.381,-346.065,-344.729,-342.383,-340.036,-347.596,0,-341.384,-344.107,-345.573,-11.311,-544.798,-289.718,14.557,90.025,-100.021
83376.351,301.23,0.964,14.906,107.119,106.264,-347.808,-344.838,-343.337,-342.796,-341.327,-346.594,-346.595,-345.209,-344.506,-342.487,-340.142,-346.959,-0.209,-342.429,-343.174,-345.91,-11.301,-544.798,-289.718,14.557,90.009,-100.031
83376.351,301.228,0.964,14.878,106.724,106.104,-347.916,-345.061,-342.909,-342.796,-341.759,-345.764,-347.022,-346.172,-344.506,-342.695,-340.247,-347.065,0.419,-342.951,-343.381,-345.122,-11.301,-544.798,-289.718,14.557,90.009,-100.011
83376.351,301.23,0.964,14.889,106.882,106.424,-348.889,-345.172,-343.657,-343.005,-342.623,-345.868,-347.022,-347.349,-344.283,-342.487,-339.72,-346.64,0,-341.697,-344.003,-346.023,-11.311,-544.798,-289.718,14.557,90.009,-100.011
83376.351,301.231,0.964,14.9,107.04,106.424,-348.132,-346.732,-343.657,-342.691,-342.299,-346.387,-347.236,-345.958,-345.176,-342.904,-340.142,-346.959,0.628,-341.593,-343.381,-345.46,-11.311,-544.798,-289.718,14.557,89.993,-100.021
83380.382,301.23,0.964,14.889,106.882,106.264,-348.132,-344.949,-344.299,-343.005,-342.191,-346.283,-346.916,-346.386,-344.171,-343.633,-340.247,-346.534,0,-341.697,-343.588,-345.235,-11.311,-544.798,-289.718,14.557,90.009,-100.021
83372.319,301.227,0.964,14.895,106.961,106.264,-348.781,-345.395,-343.337,-343.631,-342.191,-345.349,-347.236,-346.6,-344.617,-342.383,-340.985,-346.746,0.419,-342.847,-343.588,-345.122,-11.301,-544.798,-289.718,14.557,90.025,-100.011
83376.351,301.227,0.964,14.889,106.882,106.584,-347.916,-345.395,-342.802,-342.378,-342.731,-345.66,-346.382,-346.814,-344.729,-342.904,-340.353,-347.383,-0.209,-341.488,-344.521,-345.347,-11.28,-544.798,-289.718,14.557,90.025,-100.011
83380.382,301.231,0.964,14.9,107.04,106.424,-348.456,-345.395,-343.657,-342.587,-341.435,-346.802,-347.023,-346.6,-345.51,-342.487,-340.142,-346.959,-0.209,-341.697,-343.381,-346.135,-11.29,-544.798,-289.718,14.557,90.042,-100.011
83388.445,301.228,0.964,14.877,106.724,106.584,-348.24,-344.949,-343.337,-343.109,-342.623,-345.764,-347.236,-346.279,-344.059,-343.32,-340.459,-346.959,0.105,-342.22,-343.899,-345.235,-11.29,-544.798,-289.718,14.557,90.025,-100.021
83380.382,301.225,0.964,14.883,106.803,106.264,-349.213,-346.175,-343.871,-343.631,-342.515,-346.283,-346.596,-346.386,-344.952,-342.487,-340.775,-347.171,0.105,-342.011,-343.796,-345.573,-11.301,-544.798,-289.718,14.557,90.009,-100.001
83392.476,301.228,0.964,14.888,106.882,106.424,-347.376,-346.732,-343.764,-342.796,-342.731,-346.075,-346.916,-345.958,-344.506,-342.383,-339.826,-348.021,0,-342.22,-344.107,-345.235,-11.28,-544.798,-289.718,14.557,89.993,-100.031
83376.351,301.23,0.964,14.889,106.882,106.264,-348.348,-345.061,-343.871,-343.005,-342.191,-346.283,-346.596,-345.958,-344.617,-343.32,-340.564,-347.277,-0.209,-342.115,-344.003,-345.685,-11.301,-544.798,-289.718,14.557,90.009,-100.011
83384.413,301.228,0.964,14.878,106.724,106.584,-348.565,-344.726,-342.802,-342.9,-342.515,-346.075,-347.77,-346.707,-344.506,-342.904,-340.564,-347.171,0.105,-342.951,-344.107,-345.347,-11.29,-544.798,-289.718,14.557,90.042,-100.021
