%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83719.019,301.014,0.969,25.039,303.718,302.745,663.575,666.451,669.220,668.961,669.876,666.369,665.703,665.962,668.650,669.305,671.386,665.615,1.780,668.308,667.753,666.552,0.589,-544.798,-289.718,14.557,181.988,-99.804
83727.082,301.019,0.969,25.028,303.481,302.425,663.792,664.997,667.829,669.170,668.795,665.433,666.131,665.425,667.532,668.888,671.491,665.295,1.780,669.669,667.234,666.778,0.589,-544.798,-289.718,14.557,182.005,-99.783
83719.019,301.017,0.969,25.032,303.560,302.425,663.792,665.444,668.148,668.647,670.093,665.953,665.810,666.176,666.861,669.305,671.069,665.508,1.257,669.041,667.753,665.988,0.589,-544.798,-289.718,14.557,181.972,-99.804
83727.082,301.015,0.969,25.034,303.639,302.585,663.683,666.784,668.469,668.959,669.876,666.161,665.810,666.069,668.203,668.366,671.491,665.508,1.571,669.774,667.130,667.003,0.589,-544.798,-289.718,14.557,181.988,-99.763
83723.051,301.014,0.969,25.035,303.639,302.745,662.709,665.221,667.934,667.914,668.038,665.329,665.489,664.782,666.973,668.470,670.646,664.870,1.466,668.936,667.130,666.552,0.600,-544.798,-289.718,14.557,181.972,-99.773
83727.082,301.015,0.969,25.034,303.639,302.905,663.359,665.109,667.185,668.018,669.227,665.951,665.275,665.747,667.420,668.470,670.857,664.018,1.257,668.936,667.027,666.439,0.600,-544.798,-289.718,14.557,181.972,-99.793
83723.051,301.017,0.969,25.028,303.481,302.905,663.250,666.114,667.292,668.227,668.470,664.495,665.168,665.533,667.196,668.366,671.174,665.508,0.838,669.669,667.650,666.101,0.589,-544.798,-289.718,14.557,181.972,-99.773
83710.956,301.015,0.969,25.033,303.560,302.745,663.575,665.444,667.720,668.541,669.444,666.055,664.847,665.962,668.203,668.575,671.491,665.083,1.361,668.518,667.650,666.891,0.600,-544.798,-289.718,14.557,181.956,-99.804
83723.051,301.019,0.969,25.032,303.560,302.585,663.359,666.114,667.934,668.854,669.660,665.535,665.810,664.782,667.871,669.096,671.280,665.189,1.152,669.564,667.650,666.778,0.600,-544.798,-289.718,14.557,181.972,-99.793
83723.051,301.014,0.969,25.031,303.560,302.585,664.225,664.662,667.506,668.750,669.552,665.431,664.954,665.318,666.865,668.886,671.703,665.083,1.361,670.088,667.961,666.891,0.579,-544.798,-289.718,14.557,181.988,-99.793
83727.082,301.015,0.969,25.034,303.639,302.745,663.900,665.779,667.078,668.854,669.335,665.847,665.810,665.854,668.431,668.259,671.075,664.551,1.257,668.727,667.442,666.552,0.610,-544.798,-289.718,14.557,181.972,-99.793
