%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82372.534,300.535,0.955,14.873,105.603,99.951,-482.010,-478.693,-476.416,-477.240,-475.610,-479.523,-480.918,-479.790,-478.128,-476.134,-473.589,-480.343,0.524,-476.179,-477.185,-479.711,-2.711,-544.798,-289.718,14.557,18.027,-12.969
82376.565,300.533,0.955,14.861,105.445,100.271,-481.902,-479.325,-477.057,-476.509,-475.826,-479.316,-480.491,-480.540,-478.016,-476.030,-474.222,-480.980,-0.105,-475.343,-477.807,-479.824,-2.711,-544.798,-289.718,14.557,18.043,-12.959
82368.502,300.535,0.955,14.873,105.603,100.111,-481.254,-479.325,-477.057,-476.509,-475.610,-480.146,-480.598,-479.897,-479.133,-475.926,-473.800,-481.193,0.524,-475.761,-477.185,-479.936,-2.711,-544.798,-289.718,14.557,17.994,-12.949
82372.534,300.535,0.955,14.856,105.366,100.111,-481.794,-478.657,-477.912,-476.613,-475.934,-480.250,-480.704,-480.326,-477.905,-476.968,-474.116,-480.874,-0.209,-475.552,-477.392,-479.599,-2.711,-544.798,-289.718,14.557,18.043,-12.959
82368.502,300.536,0.955,14.862,105.445,100.111,-481.902,-478.434,-476.843,-477.135,-476.042,-479.005,-481.025,-480.326,-477.570,-476.030,-474.960,-480.874,0.314,-476.179,-477.599,-479.486,-2.721,-544.798,-289.718,14.557,18.043,-12.959
82368.502,300.533,0.955,14.879,105.682,100.111,-481.686,-479.548,-477.377,-476.926,-476.690,-479.834,-480.704,-480.647,-478.016,-475.613,-473.905,-481.193,0.105,-474.925,-477.496,-479.261,-2.701,-544.798,-289.718,14.557,18.043,-12.959
82372.534,300.536,0.955,14.867,105.524,99.791,-481.794,-479.325,-477.057,-476.300,-475.286,-479.834,-480.598,-480.218,-478.686,-476.342,-474.011,-481.511,0.419,-475.761,-477.496,-480.162,-2.701,-544.798,-289.718,14.557,17.994,-12.959
82368.502,300.533,0.955,14.862,105.445,100.111,-482.551,-479.103,-477.591,-476.926,-475.826,-479.938,-480.491,-479.790,-478.240,-477.176,-473.695,-480.662,0.419,-476.283,-477.496,-479.373,-2.701,-544.798,-289.718,14.557,18.043,-12.959
82376.565,300.532,0.955,14.861,105.445,99.631,-482.010,-479.103,-476.736,-477.344,-475.826,-479.626,-480.918,-480.218,-478.017,-475.509,-474.327,-480.980,0.314,-476.492,-477.392,-479.599,-2.732,-544.798,-289.718,14.557,17.994,-12.959
82368.502,300.533,0.955,14.856,105.366,99.951,-481.686,-479.548,-477.591,-476.508,-476.366,-479.419,-480.384,-480.540,-478.910,-476.237,-474.011,-480.980,-0.209,-475.656,-477.807,-479.486,-2.711,-544.798,-289.718,14.557,18.010,-12.969
82376.565,300.533,0.955,14.867,105.524,100.111,-482.335,-478.768,-477.270,-476.717,-475.826,-480.353,-481.025,-479.790,-478.576,-475.925,-473.907,-480.025,0.733,-475.761,-477.288,-480.387,-2.701,-544.798,-289.718,14.557,18.043,-12.959
82372.534,300.533,0.955,14.861,105.445,99.951,-481.902,-478.545,-477.912,-476.508,-475.826,-479.626,-480.918,-480.432,-478.464,-476.862,-474.224,-480.981,0.209,-475.865,-477.392,-479.373,-2.711,-544.798,-289.718,14.557,18.027,-12.969
82380.596,300.533,0.955,14.861,105.445,99.791,-482.767,-479.548,-476.950,-477.865,-476.150,-480.145,-480.491,-480.861,-478.576,-475.820,-474.435,-481.194,0.628,-476.179,-477.807,-479.373,-2.701,-544.798,-289.718,14.557,18.027,-12.959
82376.565,300.532,0.955,14.861,105.445,99.791,-481.686,-480.217,-477.057,-476.195,-476.366,-479.419,-480.491,-480.004,-478.910,-475.925,-473.486,-481.406,0.209,-475.448,-477.496,-479.824,-2.690,-544.798,-289.718,14.557,17.994,-12.969
82364.471,300.536,0.955,14.862,105.445,100.111,-481.794,-478.880,-477.377,-476.508,-475.610,-480.145,-480.918,-479.683,-478.576,-476.237,-473.696,-480.557,-0.000,-475.343,-477.186,-480.274,-2.701,-544.798,-289.718,14.557,18.027,-12.959
82372.534,300.532,0.955,14.873,105.603,99.791,-481.902,-479.103,-476.950,-476.404,-476.366,-479.419,-481.025,-480.111,-478.352,-476.654,-474.118,-480.769,0.733,-475.552,-477.704,-478.810,-2.711,-544.798,-289.718,14.557,18.010,-12.959
82376.565,300.532,0.955,14.872,105.603,99.631,-482.658,-478.768,-476.629,-476.926,-475.502,-479.211,-480.064,-480.111,-478.576,-475.508,-474.751,-481.088,0.419,-475.448,-477.600,-479.373,-2.690,-544.798,-289.718,14.557,17.994,-12.969
82376.565,300.532,0.955,14.867,105.524,99.791,-481.361,-479.695,-476.843,-475.987,-476.474,-479.938,-480.277,-479.790,-478.241,-476.133,-473.696,-481.725,0.105,-475.656,-477.289,-479.373,-2.680,-544.798,-289.718,14.557,18.010,-12.969
82376.565,300.530,0.955,14.855,105.366,99.631,-481.793,-478.469,-477.484,-476.508,-475.610,-480.456,-480.598,-480.111,-478.464,-476.341,-474.118,-480.663,0.209,-475.448,-477.497,-480.049,-2.690,-544.798,-289.718,14.557,18.010,-12.969
82376.565,300.532,0.955,14.872,105.603,99.791,-481.577,-478.692,-476.950,-476.613,-476.150,-479.315,-481.452,-479.897,-477.683,-476.446,-473.907,-480.344,0.314,-475.865,-477.393,-478.923,-2.701,-544.798,-289.718,14.557,17.994,-12.959
82364.471,300.530,0.955,14.868,105.524,99.791,-482.658,-479.026,-477.163,-476.822,-475.718,-479.730,-479.850,-480.540,-478.017,-475.820,-474.751,-480.769,0.419,-475.552,-477.497,-479.148,-2.721,-544.798,-289.718,14.557,18.010,-12.969
82376.565,300.532,0.955,14.861,105.445,99.951,-481.469,-480.363,-477.163,-476.300,-476.042,-479.522,-480.811,-479.790,-479.134,-476.446,-473.696,-481.831,0.628,-475.239,-477.289,-479.148,-2.701,-544.798,-289.718,14.557,18.027,-12.969
82372.534,300.533,0.955,14.867,105.524,99.791,-481.793,-478.469,-477.591,-476.508,-475.718,-480.145,-480.811,-480.004,-478.241,-476.550,-474.118,-480.344,-0.732,-475.761,-477.497,-479.599,-2.680,-544.798,-289.718,14.557,18.043,-12.969
82376.565,300.530,0.955,14.861,105.445,99.951,-482.226,-478.023,-477.163,-477.135,-476.150,-479.522,-481.345,-480.432,-477.906,-476.654,-474.329,-480.981,0.314,-476.388,-477.289,-478.923,-2.690,-544.798,-289.718,14.557,17.994,-12.959
82376.565,300.532,0.955,14.861,105.445,99.791,-482.334,-479.026,-476.736,-476.613,-475.718,-480.145,-480.918,-480.967,-478.017,-476.133,-474.224,-480.875,0.314,-475.239,-477.808,-479.036,-2.669,-544.798,-289.718,14.557,18.027,-12.980
82376.565,300.532,0.955,14.861,105.445,99.631,-481.469,-479.583,-476.522,-476.404,-475.502,-479.211,-480.598,-479.682,-478.576,-476.341,-473.275,-481.088,0.419,-475.239,-477.600,-480.049,-2.680,-544.798,-289.718,14.557,18.027,-12.969
82372.534,300.528,0.955,14.873,105.603,99.951,-482.442,-478.803,-478.553,-476.613,-475.610,-479.834,-480.704,-480.111,-478.017,-476.654,-474.329,-480.557,0.314,-475.865,-477.082,-479.486,-2.680,-544.798,-289.718,14.557,18.010,-12.969
82376.565,300.530,0.955,14.861,105.445,99.791,-482.442,-479.026,-476.201,-476.613,-475.826,-479.522,-480.704,-480.004,-478.464,-475.716,-473.907,-480.662,0.733,-476.179,-477.704,-479.148,-2.669,-544.798,-289.718,14.557,18.010,-12.969
82372.534,300.528,0.955,14.861,105.445,99.631,-481.793,-479.138,-477.057,-476.508,-476.366,-479.107,-480.491,-480.432,-478.129,-475.925,-473.907,-480.768,0.419,-474.925,-478.222,-479.261,-2.669,-544.798,-289.718,14.557,18.027,-12.980
82360.439,300.528,0.955,14.868,105.524,99.471,-481.577,-479.249,-477.377,-476.300,-475.826,-479.626,-479.957,-479.468,-479.357,-476.237,-474.013,-480.874,0.209,-475.343,-477.082,-480.049,-2.690,-544.798,-289.718,14.557,18.010,-12.969
82376.565,300.528,0.955,14.861,105.445,99.471,-481.685,-478.023,-477.591,-476.300,-475.934,-479.522,-480.491,-480.217,-477.683,-477.279,-474.224,-480.662,0.209,-475.656,-477.289,-479.036,-2.680,-544.798,-289.718,14.557,18.010,-12.969
82376.565,300.530,0.955,14.855,105.366,99.791,-482.118,-479.249,-476.415,-477.657,-475.718,-479.522,-480.598,-480.004,-478.799,-476.133,-474.435,-480.768,0.209,-476.388,-477.600,-479.036,-2.680,-544.798,-289.718,14.557,18.010,-12.959
82380.596,300.532,0.955,14.861,105.445,99.791,-481.686,-479.360,-477.270,-476.822,-476.042,-479.834,-480.384,-480.111,-478.352,-476.029,-473.380,-480.980,-0.314,-475.343,-477.808,-478.698,-2.659,-544.798,-289.718,14.557,18.027,-12.980
82376.565,300.530,0.955,14.855,105.366,99.791,-482.010,-478.692,-477.163,-476.195,-475.178,-480.353,-480.704,-479.896,-478.687,-476.237,-474.013,-480.556,0.314,-475.761,-477.289,-480.724,-2.669,-544.798,-289.718,14.557,17.994,-12.969
82372.534,300.535,0.955,14.862,105.445,99.791,-482.119,-478.580,-476.950,-476.195,-475.934,-479.626,-481.025,-479.789,-477.348,-476.758,-473.907,-480.662,0.628,-475.761,-477.393,-478.810,-2.669,-544.798,-289.718,14.557,18.027,-12.959
82376.565,300.535,0.955,14.850,105.287,99.791,-482.551,-479.026,-476.950,-477.102,-475.718,-479.315,-480.491,-480.004,-478.241,-476.133,-474.646,-480.980,0.419,-476.074,-477.808,-478.923,-2.669,-544.798,-289.718,14.557,18.010,-12.969
82380.596,300.533,0.955,14.844,105.208,99.791,-481.578,-480.141,-477.591,-476.266,-476.906,-479.730,-480.384,-480.432,-478.241,-476.550,-473.380,-481.936,0.419,-475.656,-477.808,-479.711,-2.680,-544.798,-289.718,14.557,17.994,-12.959
