%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82356.408,300.541,0.955,15.038,107.938,104.769,-516.630,-513.690,-511.585,-511.374,-511.017,-514.288,-515.728,-515.109,-513.406,-511.462,-508.917,-515.921,0.314,-510.768,-512.633,-514.162,-1.868,-544.798,-289.718,14.557,18.005,-14.163
82364.471,300.540,0.955,15.037,107.938,104.929,-517.603,-514.357,-511.798,-511.688,-510.694,-514.391,-515.515,-515.538,-513.406,-511.254,-509.971,-516.027,0.209,-510.559,-512.322,-514.725,-1.868,-544.798,-289.718,14.557,18.022,-14.163
82352.377,300.536,0.955,15.038,107.938,104.609,-516.414,-515.137,-512.331,-511.896,-511.449,-514.806,-515.728,-514.681,-513.629,-511.566,-508.600,-517.089,0.314,-510.245,-512.114,-514.387,-1.868,-544.798,-289.718,14.557,18.038,-14.153
82360.439,300.540,0.955,15.026,107.780,104.609,-517.170,-513.911,-512.758,-512.104,-510.586,-515.740,-515.301,-515.538,-513.517,-512.087,-509.655,-515.815,-0.418,-510.768,-512.736,-515.738,-1.868,-544.798,-289.718,14.557,18.038,-14.163
82356.408,300.541,0.955,15.038,107.938,104.769,-517.170,-514.022,-512.438,-512.000,-511.125,-514.495,-516.582,-515.216,-512.847,-511.775,-508.706,-515.815,0.419,-511.185,-512.425,-514.275,-1.847,-544.798,-289.718,14.557,18.022,-14.173
82348.345,300.543,0.955,15.033,107.859,104.609,-517.062,-514.357,-511.796,-511.791,-510.802,-514.701,-515.835,-516.073,-513.852,-511.462,-509.549,-516.134,0.314,-510.559,-512.425,-515.063,-1.847,-544.798,-289.718,14.557,18.005,-14.163
82356.408,300.543,0.955,15.043,108.017,105.090,-516.306,-515.137,-512.972,-512.313,-511.449,-515.323,-515.727,-515.752,-514.075,-511.254,-508.600,-516.240,0.524,-510.559,-512.840,-514.838,-1.847,-544.798,-289.718,14.557,18.038,-14.163
82352.377,300.543,0.955,15.033,107.859,104.769,-517.603,-514.245,-512.865,-511.791,-511.017,-515.323,-516.047,-514.894,-513.182,-511.775,-509.022,-515.815,-0.418,-510.245,-512.218,-514.387,-1.857,-544.798,-289.718,14.557,18.005,-14.163
82356.408,300.541,0.955,15.032,107.859,104.769,-516.954,-513.799,-512.224,-512.104,-510.802,-514.701,-517.008,-515.643,-513.659,-511.775,-509.549,-516.346,0.419,-511.081,-512.322,-514.275,-1.847,-544.798,-289.718,14.557,18.005,-14.163
82356.408,300.541,0.955,15.032,107.859,104.769,-517.387,-514.022,-512.117,-512.000,-510.694,-514.804,-515.407,-515.751,-513.324,-511.252,-509.760,-515.921,1.047,-510.663,-512.529,-515.288,-1.857,-544.798,-289.718,14.557,18.005,-14.163
