%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82376.565,300.738,0.954,25.009,298.406,298.263,-994.952,-991.51,-989.639,-990.331,-988.302,-992.168,-993.531,-993.323,-990.947,-988.72,-987.907,-994.156,0,-988.596,-989.955,-991.866,-6.886,-544.798,-289.718,14.557,181.725,-50.129
82368.502,300.74,0.954,25.017,298.564,298.103,-994.52,-992.288,-990.599,-989.394,-989.381,-992.272,-993.744,-993.217,-991.504,-988.72,-986.433,-994.686,-0.209,-987.761,-990.576,-992.203,-6.886,-544.798,-289.718,14.557,181.692,-50.129
82380.596,300.738,0.954,25.005,298.327,298.263,-994.412,-991.509,-989.746,-988.56,-987.332,-992.479,-993.318,-992.682,-990.947,-988.511,-986.117,-993.519,-0.105,-988.282,-990.265,-992.653,-6.897,-544.798,-289.718,14.557,181.692,-50.129
82368.502,300.74,0.954,25.007,298.327,298.103,-994.196,-991.397,-990.279,-990.227,-988.734,-992.376,-993.744,-993.003,-991.504,-989.448,-987.065,-993.837,0.419,-988.804,-990.369,-991.866,-6.917,-544.798,-289.718,14.557,181.725,-50.119
82364.471,300.738,0.954,25.001,298.169,297.623,-995.168,-991.509,-989.639,-989.498,-988.951,-992.479,-993.851,-993.323,-990.835,-988.303,-987.276,-994.049,0,-987.97,-989.955,-992.203,-6.907,-544.798,-289.718,14.557,181.725,-50.15
82364.471,300.738,0.954,25.007,298.327,297.943,-994.305,-991.731,-989.746,-989.498,-988.951,-992.479,-993.744,-993.003,-991.615,-989.24,-986.854,-994.686,-0.105,-988.178,-990.472,-992.428,-6.886,-544.798,-289.718,14.557,181.709,-50.139
82372.534,300.738,0.954,25.009,298.406,297.943,-994.628,-991.286,-990.173,-989.706,-987.872,-993.205,-993.532,-993.003,-991.058,-989.032,-986.749,-994.049,-0.418,-988.387,-990.162,-993.215,-6.928,-544.798,-289.718,14.557,181.709,-50.129
82368.502,300.74,0.954,25.007,298.327,297.623,-994.628,-991.843,-990.279,-989.81,-988.735,-992.479,-994.598,-993.432,-991.392,-989.344,-987.065,-994.156,0.524,-988.804,-990.265,-992.765,-6.907,-544.798,-289.718,14.557,181.725,-50.139
82364.471,300.741,0.954,25.007,298.327,297.943,-995.924,-991.62,-989.746,-990.123,-988.627,-992.065,-993.426,-993.645,-991.508,-988.927,-987.591,-994.049,0.209,-988.491,-990.472,-992.653,-6.917,-544.798,-289.718,14.557,181.692,-50.129
82368.502,300.738,0.954,25.003,298.248,298.103,-994.196,-992.733,-990.279,-989.602,-989.49,-992.376,-993.746,-993.004,-991.619,-988.927,-986.538,-994.474,0.105,-987.97,-990.576,-992.653,-6.917,-544.798,-289.718,14.557,181.692,-50.15
82364.471,300.741,0.954,25.001,298.169,298.103,-994.952,-991.731,-990.173,-989.602,-989.059,-993.205,-994.705,-993.752,-991.954,-989.448,-987.28,-994.368,-0.627,-988.596,-990.265,-993.327,-6.907,-544.798,-289.718,14.557,181.692,-50.15
82368.502,300.738,0.954,25.003,298.248,298.103,-994.736,-991.62,-990.173,-989.706,-988.843,-992.065,-994.492,-993.538,-990.839,-988.72,-986.753,-994.158,0.209,-988.596,-989.748,-992.99,-6.897,-544.798,-289.718,14.557,181.725,-50.139
82368.502,300.74,0.954,25,298.169,298.103,-995.06,-991.62,-989.212,-989.081,-988.412,-992.376,-993.746,-993.645,-991.173,-988.927,-986.964,-994.052,0.524,-988.804,-989.955,-992.54,-6.897,-544.798,-289.718,14.557,181.692,-50.139
82368.502,300.733,0.954,25,298.169,297.943,-994.196,-992.622,-989.639,-989.706,-988.519,-992.479,-993.639,-993.218,-991.842,-988.511,-986.648,-994.37,0.314,-987.658,-990.265,-992.203,-6.917,-544.798,-289.718,14.557,181.709,-50.139
82376.565,300.738,0.954,24.999,298.169,298.263,-994.844,-991.731,-990.92,-989.29,-988.627,-992.79,-993.639,-993.432,-991.285,-989.032,-986.648,-993.734,-0.314,-987.658,-990.476,-992.428,-6.897,-544.798,-289.718,14.557,181.692,-50.139
82376.565,300.735,0.954,24.999,298.169,298.103,-994.736,-991.286,-990.386,-989.915,-989.059,-992.065,-993.959,-992.684,-991.173,-989.136,-986.964,-993.31,-0.314,-988.388,-989.545,-991.368,-6.917,-544.798,-289.718,14.557,181.709,-50.15
82372.534,300.74,0.954,24.999,298.169,298.263,-994.736,-991.286,-989.105,-988.352,-988.627,-991.858,-993.106,-993.432,-991.173,-988.511,-986.648,-993.416,0.524,-987.658,-989.959,-992.155,-6.917,-544.798,-289.718,14.557,181.709,-50.109
82372.534,300.735,0.954,24.993,298.011,298.103,-993.873,-991.621,-989.212,-989.081,-988.951,-991.961,-993.532,-992.791,-991.508,-988.407,-986.859,-994.689,-0.314,-988.075,-989.649,-992.717,-6.917,-544.798,-289.718,14.557,181.709,-50.129
82368.502,300.736,0.954,24.997,298.09,298.103,-995.276,-991.065,-991.026,-989.081,-988.412,-991.547,-994.279,-993.004,-990.282,-989.136,-986.016,-993.84,-0.627,-987.449,-989.856,-992.042,-6.897,-544.798,-289.718,14.557,181.709,-50.15
82380.596,300.736,0.954,24.991,298.011,298.263,-994.628,-991.51,-989.959,-989.498,-988.196,-992.065,-993.959,-992.897,-991.062,-988.615,-987.069,-994.158,0.733,-988.18,-989.649,-992.267,-6.897,-544.798,-289.718,14.557,181.709,-50.129
82368.502,300.736,0.954,25,298.169,298.103,-994.736,-991.288,-989.639,-989.394,-989.382,-992.376,-994.172,-993.752,-990.951,-988.407,-986.648,-993.946,0,-987.658,-990.063,-992.155,-6.907,-544.798,-289.718,14.557,181.709,-50.139
82372.534,300.733,0.954,24.992,298.011,298.263,-994.628,-992.401,-989.746,-989.081,-988.843,-992.479,-994.065,-993.218,-992.288,-988.927,-987.069,-994.476,0.524,-988.075,-990.063,-993.166,-6.907,-544.798,-289.718,14.557,181.692,-50.129
82372.534,300.736,0.954,24.996,298.09,298.903,-994.952,-991.844,-990.813,-989.602,-988.735,-992.272,-994.065,-993.004,-990.951,-989.448,-986.859,-994.052,0.105,-988.075,-990.373,-992.267,-6.917,-544.798,-289.718,14.557,181.741,-50.129
82376.565,300.733,0.954,24.992,298.011,298.423,-994.736,-991.288,-989.639,-990.019,-988.951,-992.479,-994.279,-993.537,-991.508,-989.24,-988.017,-994.476,0.209,-989.014,-990.166,-993.279,-6.897,-544.798,-289.718,14.557,181.725,-50.139
82368.502,300.738,0.954,24.993,298.011,298.263,-994.844,-991.621,-990.173,-989.394,-989.274,-992.583,-993.852,-993.43,-991.508,-989.032,-987.28,-994.689,0.209,-988.18,-991.097,-992.829,-6.897,-544.798,-289.718,14.557,181.692,-50.139
82372.534,300.736,0.954,24.993,298.011,298.263,-994.412,-991.733,-990.599,-989.706,-988.196,-992.997,-993.852,-993.43,-992.177,-989.136,-986.964,-993.84,0.314,-987.971,-989.959,-992.717,-6.886,-544.798,-289.718,14.557,181.709,-50.15
82380.596,300.735,0.954,24.995,298.09,298.263,-994.52,-991.176,-990.173,-989.29,-988.735,-992.376,-993.959,-993.217,-990.951,-989.864,-986.753,-994.158,0.419,-988.388,-990.58,-992.042,-6.907,-544.798,-289.718,14.557,181.709,-50.15
82372.534,300.733,0.954,24.992,298.011,298.103,-994.736,-991.844,-989.853,-990.019,-988.519,-992.376,-994.492,-993.43,-991.396,-988.72,-987.49,-993.839,0.209,-988.492,-990.269,-992.155,-6.897,-544.798,-289.718,14.557,181.692,-50.139
82372.534,300.733,0.954,24.989,297.932,297.943,-994.196,-991.844,-990.493,-988.977,-989.059,-992.479,-994.065,-993.003,-991.062,-989.032,-986.542,-994.687,0.105,-988.075,-990.684,-992.717,-6.917,-544.798,-289.718,14.557,181.709,-50.139
82376.565,300.74,0.954,24.999,298.169,298.103,-994.736,-991.733,-990.173,-990.019,-989.059,-992.894,-994.065,-992.896,-991.396,-988.823,-986.964,-993.733,-0.105,-987.868,-989.752,-992.492,-6.897,-544.798,-289.718,14.557,181.725,-50.129
82380.596,300.736,0.954,25.001,298.248,298.263,-994.305,-990.286,-989.639,-989.081,-987.872,-991.65,-994.172,-993.003,-991.062,-989.448,-986.648,-993.415,0.523,-987.764,-989.959,-992.155,-6.886,-544.798,-289.718,14.557,181.709,-50.139
