%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82247.560,298.476,0.960,15.072,109.041,105.960,-541.570,-537.959,-537.128,-536.400,-535.302,-538.982,-541.137,-539.187,-537.627,-536.469,-533.403,-540.238,0.733,-535.216,-537.090,-538.477,-2.128,-544.798,-289.718,14.557,12.986,-15.009
82251.592,298.479,0.960,15.061,108.883,105.960,-542.219,-538.625,-536.059,-536.296,-535.410,-538.774,-540.176,-539.615,-538.073,-535.427,-534.246,-540.344,0.523,-535.425,-537.297,-539.377,-2.149,-544.798,-289.718,14.557,12.969,-14.999
82255.623,298.477,0.960,15.077,109.120,105.800,-541.354,-538.959,-537.019,-536.087,-535.626,-539.501,-539.963,-539.829,-538.408,-535.844,-533.192,-541.194,0.523,-534.589,-536.572,-539.040,-2.128,-544.798,-289.718,14.557,12.986,-14.999
82251.592,298.477,0.960,15.061,108.883,105.960,-541.138,-537.733,-536.912,-535.772,-535.302,-539.501,-539.963,-539.080,-537.515,-535.948,-533.297,-540.238,0.419,-535.425,-537.090,-539.265,-2.149,-544.798,-289.718,14.557,12.986,-14.988
82247.560,298.476,0.960,15.061,108.883,106.280,-541.462,-538.179,-536.271,-536.607,-535.626,-539.397,-541.244,-539.508,-538.185,-536.052,-533.403,-540.663,0.733,-535.947,-536.779,-539.265,-2.159,-544.798,-289.718,14.557,12.969,-15.009
82247.560,298.480,0.960,15.062,108.883,106.120,-541.570,-538.513,-536.271,-535.980,-535.302,-539.060,-539.856,-540.792,-538.297,-535.427,-533.403,-540.238,0.314,-534.798,-537.712,-539.152,-2.138,-544.798,-289.718,14.557,12.986,-14.968
82247.560,298.474,0.960,15.067,108.962,105.800,-540.706,-539.294,-536.271,-536.294,-535.518,-539.475,-540.069,-539.294,-538.743,-535.740,-533.403,-541.087,0.523,-535.529,-536.986,-538.927,-2.138,-544.798,-289.718,14.557,12.969,-14.999
82247.560,298.474,0.960,15.061,108.883,105.640,-541.462,-538.290,-537.875,-536.189,-535.626,-539.579,-540.709,-539.507,-537.292,-536.573,-533.403,-540.769,0.105,-535.529,-536.675,-539.265,-2.138,-544.798,-289.718,14.557,12.969,-14.999
82255.623,298.476,0.960,15.061,108.883,105.960,-541.679,-537.956,-536.164,-536.711,-535.518,-539.579,-541.030,-540.042,-538.076,-536.157,-534.141,-540.556,0.419,-536.052,-536.779,-539.040,-2.149,-544.798,-289.718,14.557,12.986,-14.978
82247.560,298.474,0.960,15.067,108.962,105.960,-541.679,-538.736,-537.019,-535.772,-536.166,-539.475,-539.855,-540.470,-538.522,-535.240,-533.719,-541.087,0.209,-534.589,-537.919,-539.040,-2.149,-544.798,-289.718,14.557,12.986,-15.009
