%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82989.337,301.627,0.959,25.031,300.273,296.029,-130.673,-128.063,-126.756,-126.391,-125.328,-129.819,-129.735,-129.910,-127.803,-126.286,-123.891,-129.972,0.105,-125.167,-126.554,-129.204,-3.409,-544.798,-289.718,14.557,42.957,-19.955
82989.337,301.625,0.959,25.034,300.353,296.189,-131.105,-128.174,-126.436,-125.661,-125.220,-128.263,-130.696,-129.268,-127.245,-126.286,-123.469,-130.290,0.942,-125.899,-127.383,-128.867,-3.398,-544.798,-289.718,14.557,42.973,-19.965
82985.305,301.630,0.958,25.028,300.194,296.349,-132.727,-129.288,-126.328,-126.496,-125.976,-129.197,-129.522,-130.445,-128.026,-126.077,-123.891,-130.396,0.733,-125.167,-127.279,-128.867,-3.388,-544.798,-289.718,14.557,43.006,-19.945
82993.368,301.627,0.959,25.027,300.194,296.509,-130.565,-129.734,-126.863,-125.888,-125.976,-129.508,-130.376,-128.947,-128.249,-126.181,-123.258,-131.352,0.419,-124.854,-127.279,-128.867,-3.398,-544.798,-289.718,14.557,43.022,-19.935
82989.337,301.628,0.959,25.031,300.273,296.509,-131.754,-127.951,-127.183,-126.097,-125.760,-129.716,-129.735,-130.017,-127.245,-126.077,-124.207,-129.865,0.523,-125.690,-126.554,-129.204,-3.419,-544.798,-289.718,14.557,42.989,-19.945
82989.337,301.630,0.958,25.034,300.353,296.509,-131.862,-128.954,-126.542,-127.036,-126.083,-129.715,-130.696,-130.017,-127.803,-125.556,-124.102,-130.609,0.942,-126.108,-126.969,-128.079,-3.398,-544.798,-289.718,14.557,43.022,-19.965
82985.305,301.627,0.958,25.031,300.273,296.509,-131.213,-129.177,-126.649,-125.471,-126.083,-129.093,-129.308,-129.696,-127.468,-125.244,-123.574,-130.502,0.628,-124.749,-127.383,-128.867,-3.388,-544.798,-289.718,14.557,42.989,-19.965
83005.462,301.628,0.959,25.029,300.273,296.829,-131.322,-129.065,-126.756,-126.097,-125.544,-129.196,-130.162,-129.910,-128.472,-125.556,-124.102,-130.078,0.628,-125.376,-126.554,-129.317,-3.409,-544.798,-289.718,14.557,43.006,-19.924
82985.305,301.628,0.958,25.032,300.273,296.829,-130.781,-127.728,-126.756,-125.888,-125.760,-128.885,-130.589,-129.589,-127.580,-126.911,-123.574,-130.290,0.838,-125.481,-127.590,-128.867,-3.409,-544.798,-289.718,14.557,42.989,-19.955
82993.368,301.631,0.959,25.034,300.353,296.509,-132.402,-128.619,-126.221,-126.097,-125.652,-129.196,-129.948,-130.231,-127.691,-125.641,-124.312,-130.502,0.733,-125.899,-127.279,-128.754,-3.398,-544.798,-289.718,14.557,43.006,-19.945
