%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82384.628,300.696,0.954,25.003,298.352,291.996,-421.366,-418.395,-417.304,-416.071,-414.944,-420.166,-420.055,-420.177,-417.287,-416.421,-413.796,-420.127,-0.941,-415.049,-417.588,-418.916,-6.563,-544.798,-289.718,14.557,12.950,-10.075
82388.659,300.698,0.955,25.009,298.510,291.996,-421.907,-418.239,-416.235,-416.279,-416.023,-419.440,-421.123,-419.642,-417.957,-415.796,-414.113,-421.083,0.942,-416.199,-417.277,-419.254,-6.553,-544.798,-289.718,14.557,12.934,-10.085
82380.596,300.698,0.954,25.007,298.431,291.836,-422.015,-419.130,-417.088,-416.175,-416.563,-419.855,-420.589,-420.498,-418.292,-415.796,-413.796,-420.976,0.105,-415.154,-417.484,-419.367,-6.563,-544.798,-289.718,14.557,12.950,-10.085
82392.690,300.698,0.955,25.006,298.431,291.836,-421.150,-419.019,-416.981,-416.236,-415.699,-419.751,-420.375,-419.749,-418.738,-416.317,-413.586,-420.764,0.419,-414.945,-416.862,-419.367,-6.574,-544.798,-289.718,14.557,12.983,-10.075
82380.596,300.698,0.954,25.004,298.352,291.836,-421.583,-418.573,-417.836,-416.445,-415.052,-419.855,-420.162,-419.963,-417.622,-416.838,-413.691,-420.658,-0.105,-415.467,-417.588,-419.029,-6.563,-544.798,-289.718,14.557,12.966,-10.075
82380.596,300.696,0.954,25.004,298.352,291.675,-422.123,-418.684,-417.088,-417.176,-415.915,-419.709,-420.802,-419.642,-417.957,-416.108,-414.535,-420.870,0.733,-416.199,-417.484,-418.916,-6.574,-544.798,-289.718,14.557,12.966,-10.105
82388.659,300.699,0.955,25.006,298.431,291.836,-421.366,-419.465,-417.088,-416.132,-416.671,-419.709,-420.908,-420.391,-418.515,-416.421,-414.218,-421.189,0.314,-415.363,-418.002,-419.592,-6.553,-544.798,-289.718,14.557,12.966,-10.105
82380.596,300.696,0.954,25.004,298.352,291.675,-421.042,-419.242,-417.409,-416.341,-415.160,-420.020,-420.587,-419.641,-418.738,-416.004,-413.586,-420.870,0.314,-415.258,-416.966,-419.929,-6.574,-544.798,-289.718,14.557,12.966,-10.085
82388.659,300.696,0.955,25.003,298.352,291.836,-421.907,-418.573,-418.157,-416.132,-415.699,-419.605,-421.228,-420.176,-417.846,-416.629,-413.796,-420.764,0.105,-416.094,-417.173,-418.916,-6.574,-544.798,-289.718,14.557,12.950,-10.064
82380.596,300.698,0.954,25.004,298.352,291.836,-422.339,-418.573,-416.874,-417.594,-416.131,-419.812,-420.801,-420.176,-418.292,-416.356,-414.745,-420.976,0.000,-416.408,-417.899,-418.691,-6.563,-544.798,-289.718,14.557,12.950,-10.085
82388.659,300.696,0.955,24.999,298.273,291.675,-421.799,-419.688,-417.515,-416.758,-416.887,-420.124,-420.587,-420.069,-418.292,-415.939,-413.375,-421.295,0.314,-415.572,-417.173,-419.029,-6.563,-544.798,-289.718,14.557,12.950,-10.085
82384.628,300.698,0.954,25.003,298.352,291.675,-421.150,-418.907,-417.088,-416.028,-415.052,-420.124,-420.267,-419.641,-417.957,-416.564,-413.691,-420.445,0.000,-414.945,-416.966,-419.817,-6.584,-544.798,-289.718,14.557,12.966,-10.085
82388.659,300.698,0.955,25.000,298.273,292.156,-422.015,-418.684,-417.088,-416.550,-415.915,-419.605,-420.587,-420.604,-418.404,-417.189,-414.324,-420.763,0.523,-416.303,-417.899,-418.916,-6.574,-544.798,-289.718,14.557,12.950,-10.085
82384.628,300.696,0.954,25.000,298.273,291.675,-422.664,-418.907,-417.195,-416.863,-416.347,-419.605,-420.160,-420.283,-418.516,-415.730,-414.218,-420.763,0.628,-415.883,-416.759,-419.254,-6.563,-544.798,-289.718,14.557,12.934,-10.075
82384.628,300.698,0.954,25.000,298.273,291.836,-421.475,-419.353,-417.088,-416.341,-416.563,-419.812,-420.160,-420.069,-418.404,-415.730,-413.796,-421.400,0.942,-415.152,-417.795,-418.466,-6.595,-544.798,-289.718,14.557,12.983,-10.085
82388.659,300.698,0.955,25.009,298.510,291.675,-421.907,-418.016,-416.981,-416.028,-415.375,-420.227,-420.801,-419.534,-417.511,-416.147,-413.480,-420.126,-0.105,-415.675,-416.966,-420.266,-6.574,-544.798,-289.718,14.557,12.966,-10.075
