%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82493.475,301.388,0.954,25.055,299.297,295.426,-614.233,-611.551,-610.049,-609.291,-607.850,-612.252,-613.540,-612.947,-611.537,-608.603,-606.478,-613.418,0.314,-607.546,-610.065,-612.464,-3.763,-544.798,-289.718,14.557,38.049,-8.178
82489.444,301.386,0.953,25.059,299.376,294.786,-614.557,-611.326,-609.728,-609.187,-608.822,-611.941,-613.753,-613.589,-611.202,-609.332,-606.795,-613.524,0.105,-608.173,-610.065,-611.563,-3.773,-544.798,-289.718,14.557,38.033,-8.178
82489.444,301.388,0.953,25.056,299.297,295.106,-614.665,-611.549,-609.499,-610.335,-608.822,-611.837,-613.753,-613.268,-611.202,-608.707,-607.638,-613.524,0.733,-609.113,-610.168,-611.563,-3.763,-544.798,-289.718,14.557,38.033,-8.199
82489.444,301.391,0.953,25.069,299.613,294.946,-613.368,-612.106,-609.713,-609.602,-609.037,-611.733,-613.219,-613.482,-611.090,-608.915,-606.478,-613.737,0.523,-607.755,-610.583,-612.014,-3.763,-544.798,-289.718,14.557,38.016,-8.199
82489.444,301.388,0.953,25.066,299.534,294.946,-613.800,-611.660,-609.926,-609.184,-608.714,-612.667,-613.967,-613.161,-611.872,-608.707,-607.006,-613.524,0.419,-608.591,-610.686,-613.139,-3.763,-544.798,-289.718,14.557,38.033,-8.199
82489.444,301.386,0.953,25.062,299.455,295.106,-614.016,-611.437,-610.354,-609.080,-608.390,-612.030,-613.326,-612.412,-610.867,-609.436,-606.689,-613.312,1.047,-608.069,-609.961,-611.676,-3.752,-544.798,-289.718,14.557,38.049,-8.209
82489.444,301.388,0.953,25.066,299.534,294.786,-614.773,-611.326,-609.606,-609.810,-609.253,-612.238,-613.858,-613.696,-611.313,-608.603,-607.322,-613.099,0.209,-607.964,-609.961,-611.901,-3.763,-544.798,-289.718,14.557,38.065,-8.189
82489.444,301.388,0.953,25.062,299.455,294.946,-613.584,-612.106,-609.713,-609.184,-608.606,-611.823,-613.324,-613.372,-611.090,-607.978,-606.268,-614.480,0.628,-607.337,-610.479,-611.901,-3.763,-544.798,-289.718,14.557,38.049,-8.209
82489.444,301.388,0.953,25.069,299.613,294.946,-613.584,-610.880,-609.713,-608.871,-608.282,-612.446,-613.430,-612.837,-611.091,-608.603,-606.478,-612.887,0.419,-607.860,-609.961,-612.689,-3.773,-544.798,-289.718,14.557,38.033,-8.199
82489.444,301.389,0.953,25.072,299.692,294.946,-614.125,-611.103,-609.285,-608.975,-609.037,-612.238,-614.285,-612.516,-610.533,-608.600,-606.478,-613.312,0.838,-608.800,-609.857,-611.563,-3.773,-544.798,-289.718,14.557,38.033,-8.189
