%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83650.486,301.298,0.967,14.826,106.306,103.989,432.527,433.541,436.402,437.255,438.325,434.191,433.457,434.389,435.209,437.362,439.276,432.712,0.523,437.862,435.991,434.626,-7.771,-544.798,-289.718,14.557,28.000,-19.970
83646.454,301.299,0.967,14.838,106.464,103.989,432.094,434.543,435.546,437.150,437.676,433.983,433.885,434.174,436.552,436.944,439.064,433.350,-0.000,437.653,436.199,435.077,-7.771,-544.798,-289.718,14.557,28.017,-19.960
83650.486,301.296,0.967,14.843,106.543,103.669,431.769,434.096,436.614,436.418,437.892,434.503,433.457,433.960,435.657,437.362,438.853,432.818,0.209,436.607,436.199,435.302,-7.771,-544.798,-289.718,14.557,27.984,-19.960
83658.548,301.299,0.967,14.820,106.227,103.989,432.852,434.320,436.507,437.566,437.027,434.191,433.992,434.174,435.992,436.840,439.381,433.031,0.105,437.548,435.679,434.174,-7.771,-544.798,-289.718,14.557,28.017,-19.970
83658.548,301.298,0.967,14.853,106.701,103.669,432.527,434.096,436.614,437.357,438.757,433.671,434.099,434.711,435.321,437.049,439.487,433.563,0.314,437.548,436.406,433.385,-7.782,-544.798,-289.718,14.557,27.968,-19.960
83654.517,301.298,0.967,14.832,106.385,103.509,431.878,434.655,436.614,437.148,437.568,434.358,432.922,434.389,435.769,436.944,439.592,433.244,0.628,437.235,435.576,435.415,-7.750,-544.798,-289.718,14.557,27.968,-19.980
83650.486,301.299,0.967,14.826,106.306,103.829,431.661,434.320,436.614,436.520,437.568,434.150,434.096,433.531,435.545,437.779,438.747,433.350,0.419,437.758,435.783,434.062,-7.740,-544.798,-289.718,14.557,28.000,-19.980
83654.517,301.298,0.967,14.832,106.385,103.509,432.419,433.092,436.614,437.148,436.919,434.046,433.348,434.748,435.209,436.840,439.487,432.073,0.733,437.862,436.095,434.287,-7.761,-544.798,-289.718,14.557,27.984,-19.970
83658.548,301.298,0.967,14.815,106.148,103.669,431.878,434.543,435.543,436.416,437.784,433.630,433.668,433.997,435.812,436.735,439.276,433.669,0.105,437.548,435.576,434.513,-7.740,-544.798,-289.718,14.557,28.000,-19.970
83650.486,301.301,0.967,14.843,106.543,103.509,432.527,433.873,436.614,436.625,437.784,433.526,432.813,434.104,436.036,437.465,439.170,432.712,0.419,436.816,435.472,434.851,-7.750,-544.798,-289.718,14.557,28.017,-19.960
83650.486,301.299,0.967,14.821,106.227,103.509,431.986,434.655,437.042,437.566,437.892,434.150,433.241,433.032,436.260,437.256,438.854,433.031,0.209,437.653,435.472,434.738,-7.761,-544.798,-289.718,14.557,28.000,-19.949
83662.580,301.298,0.967,14.820,106.227,103.669,432.311,433.538,436.079,437.252,438.000,434.150,433.561,434.319,435.365,436.943,439.911,432.713,0.419,437.653,436.095,434.287,-7.761,-544.798,-289.718,14.557,27.984,-19.960
83654.517,301.301,0.967,14.837,106.464,103.349,431.986,434.878,435.543,436.939,437.676,434.046,433.561,433.997,436.148,436.212,439.383,432.820,0.209,437.548,435.783,434.851,-7.750,-544.798,-289.718,14.557,27.984,-19.970
83662.580,301.304,0.967,14.837,106.464,103.509,431.878,434.096,436.293,436.625,437.676,434.358,433.454,434.104,435.812,437.360,439.066,432.820,0.105,436.711,435.679,434.287,-7.761,-544.798,-289.718,14.557,28.017,-19.970
83662.580,301.301,0.967,14.831,106.385,103.509,432.419,433.985,436.186,437.148,436.703,434.150,433.241,433.461,435.812,437.569,439.699,432.607,0.105,437.653,435.096,434.400,-7.740,-544.798,-289.718,14.557,27.984,-19.939
83654.517,301.304,0.967,14.832,106.385,103.989,432.527,434.543,436.079,437.252,437.892,433.630,433.668,434.211,435.141,437.465,439.699,433.458,0.733,437.444,436.446,434.063,-7.740,-544.798,-289.718,14.557,28.017,-19.960
83658.548,301.302,0.967,14.837,106.464,103.349,432.094,434.655,436.400,436.729,437.568,434.670,433.348,433.997,436.036,436.525,439.066,433.777,0.419,437.548,435.719,434.627,-7.729,-544.798,-289.718,14.557,28.000,-19.980
83662.580,301.306,0.967,14.831,106.385,103.829,431.444,434.766,436.614,436.625,438.325,434.774,433.348,433.568,435.812,437.047,438.220,433.458,0.419,437.758,436.030,434.852,-7.750,-544.798,-289.718,14.557,28.000,-19.980
83654.517,301.304,0.967,14.843,106.543,103.829,432.852,433.427,436.293,436.939,437.351,433.838,433.668,433.997,435.477,436.630,439.277,432.500,0.733,437.548,436.342,434.401,-7.740,-544.798,-289.718,14.557,27.984,-19.960
83654.517,301.301,0.967,14.837,106.464,103.669,432.527,434.878,435.543,437.148,437.351,433.318,433.454,433.997,436.260,437.256,439.171,433.777,-0.000,437.548,435.719,434.401,-7.729,-544.798,-289.718,14.557,27.968,-19.970
83650.486,301.304,0.967,14.838,106.464,103.509,432.527,434.543,436.507,437.252,437.568,434.566,433.348,433.675,435.812,437.152,438.960,432.926,0.733,436.921,435.408,434.401,-7.719,-544.798,-289.718,14.557,27.984,-19.960
