%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83497.292,300.864,0.967,14.955,108.116,93.243,398.309,400.086,401.822,403.102,403.495,399.935,399.220,399.355,401.583,403.327,405.463,398.721,0.105,403.592,401.409,400.215,-6.751,-544.798,-289.718,14.557,23.078,-9.972
83497.292,300.862,0.967,14.950,108.037,93.083,398.525,399.640,402.250,403.102,403.711,399.415,399.113,400.213,401.024,403.118,405.674,398.827,0.733,403.383,401.928,399.425,-6.751,-544.798,-289.718,14.557,23.046,-9.961
83493.261,300.865,0.967,14.945,107.958,93.243,398.634,400.310,401.669,403.311,403.928,400.039,399.433,400.320,402.254,402.596,405.357,399.146,0.419,403.801,401.824,400.328,-6.751,-544.798,-289.718,14.557,23.046,-9.951
83493.261,300.864,0.967,14.944,107.958,93.083,397.551,400.086,402.419,402.326,403.279,399.831,399.220,399.462,401.583,403.118,404.406,398.614,0.314,402.336,401.720,400.441,-6.740,-544.798,-289.718,14.557,23.078,-9.972
83493.261,300.865,0.967,14.950,108.037,93.243,398.309,399.975,401.562,403.267,402.307,399.311,399.327,399.462,401.695,403.118,405.357,398.721,0.628,403.383,401.201,400.779,-6.740,-544.798,-289.718,14.557,23.062,-9.982
83497.292,300.861,0.967,14.949,108.037,93.243,398.201,400.086,402.205,403.162,403.713,399.727,399.540,399.999,401.583,403.014,405.357,399.359,0.733,403.592,402.032,399.989,-6.740,-544.798,-289.718,14.557,23.062,-9.961
83485.198,300.864,0.967,14.940,107.879,92.922,397.984,400.310,401.455,402.953,403.496,400.454,399.327,399.570,401.471,402.701,405.146,398.721,0.838,403.383,401.720,400.441,-6.740,-544.798,-289.718,14.557,23.062,-9.982
83485.198,300.865,0.967,14.940,107.879,93.083,397.551,400.421,402.633,402.535,403.929,399.935,399.433,399.783,401.359,403.431,405.146,399.146,0.733,402.859,401.928,400.102,-6.730,-544.798,-289.718,14.557,23.078,-9.982
83489.230,300.862,0.967,14.934,107.800,93.083,398.525,400.198,402.205,403.162,403.172,399.727,399.540,399.354,401.921,403.431,405.146,398.721,0.209,404.011,401.720,400.553,-6.751,-544.798,-289.718,14.557,23.062,-9.972
83493.261,300.862,0.967,14.939,107.879,93.083,398.309,400.645,402.312,402.849,403.929,399.831,399.113,399.676,401.362,402.596,405.252,398.827,0.209,403.383,401.616,399.764,-6.730,-544.798,-289.718,14.557,23.062,-9.972
