%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83642.423,301.365,0.967,15.025,109.135,106.437,432.526,433.763,436.615,437.672,438.432,433.878,433.670,434.388,435.432,437.152,439.418,433.349,0.524,437.757,436.716,434.399,-7.771,-544.798,-289.718,14.557,28.017,-15.001
83638.391,301.360,0.967,15.025,109.135,106.437,432.309,434.543,435.866,437.254,437.675,434.398,433.456,434.173,435.767,436.525,439.207,432.923,0.524,437.338,435.886,434.399,-7.750,-544.798,-289.718,14.557,28.001,-14.991
83630.329,301.364,0.967,15.010,108.898,106.277,431.984,434.096,436.719,436.103,437.999,433.670,433.028,433.959,435.544,437.882,438.890,433.349,0.209,437.129,435.886,434.399,-7.761,-544.798,-289.718,14.557,28.001,-15.001
83642.423,301.362,0.967,15.019,109.056,106.437,432.418,434.543,436.291,436.937,437.134,433.670,433.670,433.959,435.767,437.256,439.524,433.349,0.000,437.966,435.263,434.850,-7.761,-544.798,-289.718,14.557,27.984,-14.991
83642.423,301.362,0.967,15.019,109.056,106.277,432.201,433.538,436.077,437.042,437.783,433.358,433.563,433.744,435.096,437.256,439.313,433.242,-0.105,437.233,436.197,433.158,-7.761,-544.798,-289.718,14.557,27.984,-14.991
83634.360,301.362,0.967,15.020,109.056,106.277,432.309,434.320,435.970,437.146,437.999,434.046,433.563,433.851,436.215,436.421,439.629,432.817,0.942,437.233,435.470,434.737,-7.792,-544.798,-289.718,14.557,27.968,-15.011
83646.454,301.365,0.967,15.014,108.977,106.437,431.227,434.320,436.505,436.414,438.323,434.358,433.668,433.744,434.873,437.778,438.784,432.498,0.838,437.129,435.782,434.850,-7.782,-544.798,-289.718,14.557,27.968,-15.001
83642.423,301.365,0.967,15.014,108.977,106.277,432.309,433.650,436.184,437.042,437.026,434.046,433.454,433.568,435.544,437.152,439.629,432.604,0.105,437.757,435.886,434.624,-7.761,-544.798,-289.718,14.557,28.001,-14.991
83638.391,301.365,0.967,15.014,108.977,106.277,432.418,434.878,436.184,437.042,437.783,433.318,433.348,434.211,436.260,437.152,439.524,433.030,0.314,437.861,435.990,434.173,-7.771,-544.798,-289.718,14.557,27.984,-14.980
83638.391,301.367,0.967,15.014,108.977,106.117,432.201,434.208,436.291,436.937,437.999,434.774,432.920,434.104,435.924,436.942,439.629,433.668,0.838,437.233,435.990,434.737,-7.782,-544.798,-289.718,14.557,28.017,-14.991
83638.391,301.367,0.967,15.014,108.977,106.117,431.768,434.431,436.398,436.937,437.566,433.630,433.775,433.997,435.924,437.046,439.170,432.604,0.524,437.547,435.886,434.850,-7.771,-544.798,-289.718,14.557,28.001,-14.980
83650.486,301.367,0.967,15.019,109.056,105.957,432.418,433.315,435.863,436.728,437.783,433.630,433.027,433.783,435.477,437.046,439.592,432.073,0.105,437.757,436.301,434.173,-7.771,-544.798,-289.718,14.557,27.984,-14.991
83634.360,301.364,0.967,15.020,109.056,105.797,432.201,434.655,436.077,437.669,437.458,433.838,433.454,433.997,435.812,436.628,439.381,432.925,0.419,437.547,435.990,434.286,-7.761,-544.798,-289.718,14.557,28.001,-15.011
