%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82267.717,301.178,0.952,24.986,297.027,296.343,-1201.575,-1198.638,-1196.990,-1196.514,-1195.731,-1199.132,-1201.399,-1200.291,-1197.930,-1196.006,-1194.220,-1200.973,0.314,-1195.403,-1196.918,-1199.205,-8.854,-544.798,-289.718,14.557,235.960,-45.198
82263.686,301.178,0.952,24.983,296.948,296.343,-1202.223,-1198.524,-1196.563,-1196.514,-1195.731,-1199.339,-1200.654,-1201.039,-1198.599,-1196.006,-1194.220,-1200.655,-0.105,-1194.569,-1196.608,-1198.756,-8.854,-544.798,-289.718,14.557,235.960,-45.178
82271.749,301.178,0.952,24.985,297.027,296.023,-1201.035,-1199.303,-1196.347,-1195.993,-1195.407,-1198.925,-1200.014,-1199.756,-1198.487,-1195.278,-1193.483,-1201.186,0.105,-1194.360,-1196.505,-1199.430,-8.854,-544.798,-289.718,14.557,235.927,-45.198
82263.686,301.178,0.952,24.986,297.027,296.023,-1202.007,-1198.413,-1197.734,-1196.096,-1195.623,-1199.754,-1201.293,-1200.184,-1198.376,-1195.902,-1194.115,-1201.398,0.000,-1195.403,-1197.022,-1199.543,-8.864,-544.798,-289.718,14.557,235.943,-45.167
82279.811,301.180,0.952,24.990,297.185,296.343,-1201.683,-1198.190,-1196.881,-1197.034,-1196.054,-1198.925,-1201.506,-1200.397,-1198.487,-1196.214,-1193.588,-1200.867,0.000,-1195.612,-1196.815,-1199.205,-8.833,-544.798,-289.718,14.557,235.927,-45.188
82275.780,301.178,0.952,24.984,297.027,296.183,-1201.791,-1198.301,-1196.774,-1196.096,-1195.623,-1198.895,-1200.227,-1200.504,-1197.930,-1195.486,-1193.167,-1200.761,0.000,-1195.091,-1196.918,-1199.093,-8.854,-544.798,-289.718,14.557,235.927,-45.198
82267.717,301.177,0.952,24.992,297.185,296.023,-1201.683,-1198.746,-1197.094,-1196.096,-1195.192,-1199.931,-1200.547,-1200.184,-1199.045,-1195.694,-1193.588,-1200.761,0.000,-1194.673,-1196.194,-1200.330,-8.854,-544.798,-289.718,14.557,235.960,-45.178
82267.717,301.175,0.952,24.985,297.027,296.023,-1201.575,-1198.079,-1196.881,-1196.305,-1195.515,-1198.999,-1201.080,-1200.396,-1197.596,-1196.526,-1193.799,-1201.079,-0.209,-1195.403,-1197.332,-1199.543,-8.864,-544.798,-289.718,14.557,235.943,-45.178
82263.686,301.177,0.952,24.989,297.106,295.863,-1202.331,-1198.635,-1196.667,-1197.034,-1195.839,-1198.895,-1201.080,-1199.755,-1198.015,-1195.590,-1194.325,-1200.655,-0.209,-1194.986,-1196.401,-1198.981,-8.875,-544.798,-289.718,14.557,235.960,-45.188
82267.717,301.180,0.952,24.996,297.264,296.023,-1201.359,-1198.190,-1196.561,-1196.200,-1195.839,-1198.895,-1200.440,-1200.182,-1197.903,-1195.616,-1193.693,-1202.034,0.000,-1195.195,-1197.229,-1199.318,-8.875,-544.798,-289.718,14.557,235.943,-45.167
82271.749,301.177,0.952,25.001,297.422,295.702,-1201.143,-1198.079,-1196.454,-1196.200,-1195.623,-1199.828,-1200.654,-1199.862,-1198.238,-1195.824,-1193.380,-1201.292,-0.209,-1195.195,-1197.022,-1200.330,-8.854,-544.798,-289.718,14.557,235.960,-45.188
82267.717,301.177,0.952,24.992,297.185,295.702,-1201.575,-1197.968,-1196.667,-1197.034,-1195.407,-1199.517,-1201.399,-1199.755,-1198.461,-1196.449,-1193.907,-1200.763,0.105,-1195.091,-1196.815,-1199.093,-8.843,-544.798,-289.718,14.557,235.911,-45.178
82263.686,301.178,0.952,25.003,297.422,296.023,-1201.467,-1198.079,-1196.561,-1196.721,-1195.623,-1199.102,-1200.334,-1201.037,-1197.792,-1195.304,-1194.012,-1200.763,0.000,-1194.673,-1196.712,-1199.093,-8.854,-544.798,-289.718,14.557,235.943,-45.167
82263.686,301.178,0.952,25.003,297.422,295.863,-1201.359,-1198.524,-1196.134,-1195.992,-1195.731,-1199.206,-1200.440,-1200.182,-1198.684,-1196.136,-1193.380,-1202.035,0.000,-1195.195,-1196.815,-1199.880,-8.854,-544.798,-289.718,14.557,235.943,-45.188
82263.686,301.177,0.952,24.996,297.264,295.702,-1202.223,-1198.190,-1197.308,-1196.930,-1195.839,-1199.931,-1200.867,-1200.289,-1198.126,-1196.552,-1193.802,-1200.869,-0.523,-1195.299,-1196.507,-1199.543,-8.843,-544.798,-289.718,14.557,235.927,-45.188
82251.592,301.178,0.951,25.001,297.343,295.702,-1201.467,-1197.634,-1196.561,-1196.200,-1195.299,-1198.688,-1201.293,-1199.541,-1197.903,-1195.616,-1193.486,-1200.975,0.942,-1195.508,-1196.921,-1199.011,-8.864,-544.798,-289.718,14.557,235.943,-45.188
82259.655,301.177,0.951,25.000,297.343,295.542,-1202.033,-1198.301,-1196.561,-1195.888,-1195.084,-1199.102,-1200.334,-1201.037,-1197.792,-1195.200,-1193.170,-1200.656,0.105,-1194.673,-1197.542,-1199.461,-8.875,-544.798,-289.718,14.557,235.960,-45.178
82263.686,301.173,0.952,25.003,297.422,295.702,-1201.709,-1199.192,-1197.201,-1196.721,-1195.947,-1199.724,-1201.080,-1200.075,-1199.576,-1196.032,-1194.012,-1201.717,0.733,-1194.882,-1197.025,-1199.461,-8.854,-544.798,-289.718,14.557,235.943,-45.178
82267.717,301.173,0.952,24.999,297.343,295.382,-1201.925,-1197.745,-1197.736,-1196.409,-1195.623,-1200.450,-1200.867,-1200.503,-1198.238,-1197.073,-1194.223,-1201.717,-0.418,-1194.882,-1197.232,-1199.461,-8.864,-544.798,-289.718,14.557,235.894,-45.178
82259.655,301.177,0.951,25.003,297.422,295.863,-1202.033,-1198.524,-1196.455,-1197.241,-1195.731,-1199.413,-1200.973,-1200.396,-1198.349,-1195.408,-1194.012,-1201.081,0.209,-1195.508,-1197.335,-1199.124,-8.864,-544.798,-289.718,14.557,235.943,-45.208
82255.623,301.175,0.951,25.004,297.422,295.542,-1202.141,-1199.080,-1196.989,-1197.032,-1196.486,-1199.517,-1201.293,-1201.464,-1198.906,-1195.616,-1194.328,-1201.505,0.314,-1195.716,-1197.956,-1199.349,-8.864,-544.798,-289.718,14.557,235.960,-45.188
82251.592,301.175,0.951,25.011,297.580,295.542,-1201.925,-1199.080,-1196.562,-1196.407,-1195.299,-1199.856,-1200.867,-1200.503,-1199.687,-1195.824,-1194.433,-1201.505,-0.314,-1195.612,-1197.025,-1200.809,-8.854,-544.798,-289.718,14.557,235.943,-45.178
82255.623,301.177,0.951,25.001,297.343,295.702,-1202.033,-1198.524,-1197.843,-1196.616,-1196.054,-1199.649,-1201.719,-1200.610,-1198.126,-1196.656,-1193.486,-1201.293,0.105,-1195.508,-1197.232,-1199.349,-8.864,-544.798,-289.718,14.557,235.927,-45.188
