%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83227.189,299.572,0.968,25.010,302.686,302.778,-639.309,-635.961,-634.204,-633.823,-633.003,-636.536,-637.139,-637.239,-635.093,-632.360,-630.941,-637.216,-0.209,-632.309,-634.112,-635.991,-8.354,-544.798,-289.718,14.557,90.069,-79.998
83231.220,299.572,0.968,24.999,302.449,302.298,-638.120,-636.851,-633.884,-633.509,-633.543,-636.536,-638.100,-636.597,-635.763,-632.777,-630.730,-638.703,-0.209,-632.414,-634.526,-636.104,-8.333,-544.798,-289.718,14.557,90.069,-80.018
83235.252,299.574,0.968,25.015,302.844,302.618,-638.444,-635.737,-634.525,-633.927,-632.679,-637.366,-637.672,-636.918,-635.428,-633.715,-630.941,-638.066,-0.418,-632.100,-634.319,-637.117,-8.344,-544.798,-289.718,14.557,90.069,-79.987
83227.189,299.571,0.968,25.006,302.607,302.618,-638.877,-635.737,-634.204,-634.448,-633.327,-636.536,-638.313,-637.667,-635.428,-633.194,-630.730,-637.322,0.000,-632.727,-633.905,-636.441,-8.354,-544.798,-289.718,14.557,90.053,-80.008
83227.189,299.574,0.968,25.006,302.607,302.458,-638.661,-635.403,-633.777,-633.299,-632.680,-635.602,-636.925,-637.453,-635.428,-633.194,-630.941,-638.066,-0.314,-632.832,-634.941,-636.441,-8.354,-544.798,-289.718,14.557,90.069,-80.018
83231.220,299.572,0.968,25.012,302.765,302.618,-638.985,-636.740,-634.632,-633.299,-633.112,-636.951,-637.779,-637.239,-636.321,-633.298,-631.047,-637.960,0.314,-632.414,-633.697,-635.991,-8.365,-544.798,-289.718,14.557,90.069,-80.008
83227.189,299.572,0.968,25.006,302.607,302.458,-638.877,-635.514,-634.632,-633.508,-632.357,-636.328,-637.887,-636.918,-635.205,-633.611,-631.152,-637.535,-0.523,-632.518,-634.216,-636.216,-8.365,-544.798,-289.718,14.557,90.037,-80.008
83235.252,299.571,0.968,25.005,302.607,302.458,-639.309,-635.625,-634.204,-634.030,-632.357,-636.328,-637.247,-637.025,-635.205,-632.986,-631.469,-637.641,0.105,-632.100,-634.423,-635.653,-8.323,-544.798,-289.718,14.557,90.053,-79.998
83239.283,299.572,0.968,25.008,302.686,302.778,-638.336,-636.071,-633.884,-633.508,-633.760,-636.432,-638.421,-637.667,-635.664,-633.298,-630.836,-638.915,0.209,-632.100,-635.045,-637.004,-8.333,-544.798,-289.718,14.557,90.053,-80.008
83223.158,299.575,0.968,25.010,302.686,302.458,-638.444,-635.737,-634.311,-633.299,-632.896,-637.158,-637.887,-637.346,-635.217,-633.298,-630.730,-637.747,-0.105,-632.205,-634.216,-636.779,-8.354,-544.798,-289.718,14.557,90.069,-79.998
83227.189,299.572,0.968,25.010,302.686,302.618,-638.877,-635.403,-633.349,-633.612,-631.925,-636.224,-637.887,-636.597,-634.548,-633.194,-630.417,-637.216,0.419,-632.205,-634.216,-635.653,-8.333,-544.798,-289.718,14.557,90.053,-80.018
83231.220,299.571,0.968,25.002,302.528,302.778,-639.093,-635.291,-633.242,-633.195,-632.680,-635.913,-637.140,-637.560,-635.441,-632.881,-631.471,-637.961,0.000,-631.891,-633.905,-635.879,-8.333,-544.798,-289.718,14.557,90.118,-80.008
83227.189,299.571,0.968,25.010,302.686,303.579,-638.120,-636.406,-634.311,-633.195,-632.896,-636.847,-637.567,-636.704,-635.999,-632.777,-630.838,-638.492,-0.105,-632.309,-634.216,-636.104,-8.333,-544.798,-289.718,14.557,90.069,-79.987
83227.189,299.571,0.968,25.010,302.686,302.618,-638.985,-635.625,-634.952,-633.717,-632.249,-636.536,-636.713,-636.811,-634.324,-633.298,-630.944,-636.899,-0.418,-632.102,-633.801,-635.991,-8.333,-544.798,-289.718,14.557,90.037,-79.998
83219.126,299.571,0.968,25.017,302.844,302.778,-638.336,-635.291,-633.136,-633.091,-632.465,-636.121,-637.354,-636.811,-635.217,-632.777,-631.260,-637.855,0.209,-633.773,-634.736,-636.667,-8.323,-544.798,-289.718,14.557,90.086,-79.998
83231.220,299.566,0.968,25.002,302.528,302.298,-639.417,-636.294,-634.418,-633.195,-633.436,-636.328,-637.460,-636.704,-634.771,-632.777,-629.889,-637.961,-0.314,-631.997,-634.322,-635.992,-8.323,-544.798,-289.718,14.557,90.069,-80.018
83227.189,299.571,0.968,25.006,302.607,302.938,-638.231,-635.848,-634.204,-633.195,-632.141,-637.158,-636.820,-637.346,-635.329,-633.090,-630.100,-637.536,-0.105,-632.519,-633.389,-636.893,-8.344,-544.798,-289.718,14.557,90.053,-80.008
83223.158,299.569,0.968,25.013,302.765,302.778,-638.879,-635.627,-633.991,-633.508,-632.249,-635.602,-638.101,-636.490,-634.436,-633.298,-630.311,-637.642,0.314,-632.624,-634.322,-636.105,-8.333,-544.798,-289.718,14.557,90.053,-79.998
83223.158,299.571,0.968,25.010,302.686,303.098,-639.204,-636.407,-633.669,-633.821,-632.572,-635.809,-637.247,-636.811,-635.217,-632.465,-631.155,-637.218,0.000,-632.310,-633.907,-636.218,-8.312,-544.798,-289.718,14.557,90.053,-80.018
83227.189,299.569,0.968,25.010,302.686,302.618,-638.231,-636.073,-633.562,-633.405,-632.680,-635.394,-637.460,-636.490,-635.552,-633.090,-630.628,-638.598,0.000,-631.893,-634.529,-636.555,-8.323,-544.798,-289.718,14.557,90.086,-79.998
83223.158,299.567,0.968,25.010,302.686,302.938,-638.663,-635.627,-634.524,-633.614,-632.358,-636.847,-637.781,-636.597,-634.771,-633.402,-630.733,-636.687,-0.418,-632.310,-634.322,-635.880,-8.333,-544.798,-289.718,14.557,90.053,-80.018
83223.158,299.569,0.968,25.013,302.765,302.778,-638.123,-635.515,-633.562,-633.718,-632.790,-635.913,-638.315,-637.132,-634.436,-632.881,-631.155,-637.642,0.209,-633.146,-633.804,-635.880,-8.344,-544.798,-289.718,14.557,90.021,-79.987
83231.220,299.569,0.968,25.012,302.765,302.458,-638.447,-635.627,-633.989,-633.196,-632.358,-636.121,-637.139,-636.704,-635.106,-632.986,-630.838,-638.067,-0.209,-631.997,-634.736,-636.218,-8.354,-544.798,-289.718,14.557,90.037,-80.008
83227.189,299.571,0.968,25.006,302.607,302.458,-639.095,-635.961,-634.096,-633.509,-632.466,-636.951,-637.566,-637.453,-636.110,-632.986,-630.628,-638.173,-0.418,-632.310,-634.011,-636.893,-8.323,-544.798,-289.718,14.557,90.069,-80.018
83227.189,299.564,0.968,25.016,302.844,302.458,-639.095,-635.627,-634.844,-633.614,-633.006,-636.743,-637.566,-637.132,-634.548,-633.819,-631.049,-637.642,0.314,-632.728,-633.907,-635.767,-8.333,-544.798,-289.718,14.557,90.053,-79.998
83223.158,299.567,0.968,25.013,302.765,302.618,-639.095,-636.518,-633.455,-634.344,-633.006,-636.432,-637.352,-637.025,-635.775,-632.463,-630.944,-637.642,-0.105,-632.415,-634.218,-635.992,-8.333,-544.798,-289.718,14.557,90.037,-80.018
83223.158,299.564,0.968,25.013,302.765,302.938,-638.339,-636.073,-634.203,-633.092,-633.437,-636.536,-637.779,-637.239,-635.106,-633.089,-630.522,-637.961,0.105,-631.997,-634.322,-635.992,-8.323,-544.798,-289.718,14.557,90.069,-79.977
83227.189,299.569,0.968,25.013,302.765,302.778,-638.663,-635.292,-634.310,-633.196,-632.034,-636.951,-637.886,-636.918,-635.217,-633.505,-630.838,-637.749,-0.627,-631.684,-634.529,-636.443,-8.344,-544.798,-289.718,14.557,90.053,-80.008
83227.189,299.566,0.968,25.013,302.765,302.938,-638.555,-634.846,-633.455,-633.405,-632.574,-635.706,-637.459,-636.704,-634.659,-633.193,-629.995,-637.218,-0.314,-632.728,-633.907,-635.542,-8.333,-544.798,-289.718,14.557,90.053,-79.998
83227.189,299.571,0.968,25.016,302.844,302.618,-639.204,-635.292,-633.027,-632.779,-632.574,-635.809,-636.712,-636.918,-634.548,-632.359,-630.733,-637.642,0.209,-631.369,-634.115,-636.218,-8.323,-544.798,-289.718,14.557,90.053,-80.008
83227.189,299.566,0.968,25.019,302.923,302.618,-638.447,-636.964,-633.134,-632.883,-632.682,-636.224,-637.139,-636.383,-635.106,-633.193,-630.733,-638.173,-0.314,-631.369,-633.804,-636.330,-8.333,-544.798,-289.718,14.557,90.053,-80.008
83223.158,299.567,0.968,25.017,302.844,302.778,-639.095,-635.181,-634.310,-633.092,-631.926,-636.121,-637.779,-636.704,-634.101,-633.193,-630.206,-637.005,-0.941,-631.891,-633.700,-635.430,-8.365,-544.798,-289.718,14.557,90.086,-79.987
83231.220,299.567,0.968,25.022,303.002,302.618,-638.444,-634.958,-633.455,-633.614,-631.926,-635.809,-636.925,-636.704,-634.771,-632.672,-631.049,-637.218,-0.209,-632.623,-634.322,-635.992,-8.333,-544.798,-289.718,14.557,90.069,-79.998
83227.189,299.567,0.968,25.019,302.923,302.458,-638.336,-635.625,-633.027,-632.987,-633.113,-636.640,-637.459,-637.025,-635.106,-632.776,-630.944,-637.642,-0.627,-632.309,-634.840,-636.105,-8.333,-544.798,-289.718,14.557,90.069,-79.998
83227.189,299.569,0.968,25.010,302.686,302.458,-638.661,-635.514,-633.670,-633.092,-632.034,-636.847,-636.925,-636.383,-635.887,-632.776,-630.522,-637.749,0.000,-632.518,-634.011,-636.893,-8.344,-544.798,-289.718,14.557,90.053,-80.008
83231.220,299.571,0.968,25.019,302.923,302.618,-638.120,-635.068,-633.991,-632.987,-632.142,-635.602,-637.459,-635.955,-634.771,-633.610,-630.311,-637.324,-0.105,-631.682,-634.218,-635.430,-8.333,-544.798,-289.718,14.557,90.037,-80.008
83231.220,299.572,0.968,25.019,302.923,302.778,-639.633,-635.291,-633.777,-633.614,-632.572,-636.017,-637.779,-636.918,-635.552,-633.089,-631.155,-637.749,0.000,-632.518,-634.633,-635.767,-8.333,-544.798,-289.718,14.557,90.086,-79.987
83227.189,299.571,0.968,25.016,302.844,302.618,-638.661,-636.629,-634.204,-632.779,-632.788,-636.224,-637.566,-636.811,-635.106,-632.776,-630.628,-638.492,-0.209,-632.309,-634.115,-635.880,-8.354,-544.798,-289.718,14.557,90.086,-79.998
83227.189,299.569,0.968,25.013,302.765,302.458,-638.877,-635.625,-634.311,-633.509,-632.896,-636.432,-637.247,-636.490,-634.659,-633.297,-630.522,-637.218,-0.732,-631.787,-633.596,-635.992,-8.344,-544.798,-289.718,14.557,90.086,-80.008
83223.158,299.569,0.968,25.020,302.923,302.298,-638.661,-634.957,-633.029,-633.509,-632.572,-635.809,-637.460,-636.597,-634.101,-632.463,-630.838,-637.430,-0.209,-633.563,-634.011,-635.992,-8.344,-544.798,-289.718,14.557,90.053,-79.998
83231.220,299.572,0.968,25.012,302.765,302.458,-638.661,-636.406,-634.097,-633.823,-632.896,-636.224,-637.781,-637.881,-635.551,-633.193,-631.260,-637.961,-0.209,-632.205,-635.047,-636.555,-8.344,-544.798,-289.718,14.557,90.053,-79.998
83227.189,299.574,0.968,25.013,302.765,302.298,-638.552,-636.183,-634.525,-633.301,-632.896,-637.158,-637.674,-636.597,-635.216,-633.090,-630.838,-637.749,0.105,-631.996,-633.700,-635.992,-8.354,-544.798,-289.718,14.557,90.053,-80.008
83231.220,299.571,0.968,25.019,302.923,302.618,-637.796,-634.957,-633.884,-633.301,-632.465,-635.706,-637.354,-636.597,-634.323,-633.507,-630.522,-637.642,0.000,-632.518,-634.011,-635.880,-8.333,-544.798,-289.718,14.557,90.037,-79.998
83227.189,299.574,0.968,25.020,302.923,302.618,-639.525,-635.514,-633.777,-634.240,-632.788,-636.121,-637.354,-637.132,-635.997,-632.256,-631.260,-637.642,-0.523,-631.996,-633.804,-635.992,-8.344,-544.798,-289.718,14.557,90.069,-79.998
83227.189,299.571,0.968,25.019,302.923,302.618,-638.012,-637.186,-633.991,-632.987,-632.680,-636.536,-637.674,-637.239,-635.439,-632.881,-630.311,-638.704,-0.209,-631.996,-633.596,-635.317,-8.333,-544.798,-289.718,14.557,90.069,-80.018
83223.158,299.574,0.968,25.023,303.002,302.618,-638.444,-635.180,-634.097,-632.987,-632.465,-636.224,-637.247,-636.383,-634.435,-632.881,-630.417,-637.005,-0.627,-632.206,-633.907,-635.880,-8.312,-544.798,-289.718,14.557,90.053,-79.998
83219.126,299.569,0.968,25.021,302.923,302.298,-638.228,-634.845,-633.242,-633.509,-632.896,-635.809,-638.101,-637.025,-634.769,-633.090,-630.838,-637.536,0.314,-633.042,-633.493,-636.105,-8.333,-544.798,-289.718,14.557,90.037,-79.987
83227.189,299.571,0.968,25.023,303.002,302.618,-638.661,-635.291,-633.777,-632.674,-632.896,-636.017,-637.140,-637.453,-635.328,-632.152,-630.628,-637.430,-0.418,-631.893,-634.736,-636.216,-8.344,-544.798,-289.718,14.557,90.053,-79.998
83227.189,299.571,0.968,25.023,303.002,302.298,-638.339,-635.960,-633.991,-632.883,-632.357,-636.743,-637.887,-636.597,-636.109,-632.881,-630.733,-637.855,0.000,-632.206,-633.804,-635.991,-8.323,-544.798,-289.718,14.557,90.053,-79.998
83231.220,299.572,0.968,25.022,303.002,302.458,-638.231,-634.958,-633.777,-632.779,-632.033,-635.187,-636.713,-636.811,-634.546,-633.507,-630.417,-637.536,0.000,-632.310,-634.218,-635.428,-8.333,-544.798,-289.718,14.557,90.069,-79.987
83227.189,299.572,0.968,25.013,302.765,302.458,-638.771,-634.958,-633.348,-633.614,-632.357,-635.809,-637.460,-636.918,-634.993,-632.465,-631.049,-637.112,-0.209,-632.206,-633.596,-636.104,-8.323,-544.798,-289.718,14.557,90.053,-79.998
83227.189,299.572,0.968,25.023,303.002,302.298,-638.123,-636.184,-634.096,-633.301,-633.220,-636.224,-637.567,-637.132,-635.216,-633.298,-630.628,-638.173,0.000,-631.893,-634.115,-636.104,-8.333,-544.798,-289.718,14.557,90.053,-80.008
83231.220,299.572,0.968,25.019,302.923,302.298,-638.447,-635.627,-634.310,-633.301,-632.572,-636.536,-637.674,-636.597,-635.551,-633.715,-630.522,-637.430,-0.732,-631.893,-633.700,-635.991,-8.323,-544.798,-289.718,14.557,90.053,-80.028
83227.189,299.574,0.968,25.023,303.002,302.458,-637.907,-634.846,-633.027,-632.987,-632.680,-635.394,-637.674,-636.597,-634.323,-632.465,-630.628,-637.855,-0.209,-632.833,-634.011,-635.991,-8.333,-544.798,-289.718,14.557,90.053,-79.987
83223.158,299.574,0.968,25.023,303.002,302.458,-638.663,-635.515,-634.096,-633.509,-632.572,-636.121,-637.566,-637.881,-635.104,-633.194,-631.787,-638.067,0.105,-632.102,-634.944,-636.104,-8.333,-544.798,-289.718,14.557,90.053,-80.018
83223.158,299.572,0.968,25.017,302.844,302.458,-638.879,-637.410,-634.417,-633.927,-632.249,-636.847,-637.352,-636.811,-635.662,-632.986,-630.944,-638.280,-0.105,-632.206,-634.529,-636.441,-8.312,-544.798,-289.718,14.557,90.053,-80.008
83227.189,299.574,0.968,25.023,303.002,302.298,-638.555,-635.181,-634.844,-633.405,-632.680,-636.121,-637.352,-636.597,-634.324,-633.090,-630.311,-637.112,-0.523,-631.788,-633.700,-635.541,-8.333,-544.798,-289.718,14.557,90.037,-80.008
83223.158,299.574,0.968,25.014,302.765,302.458,-638.015,-634.735,-633.669,-633.823,-632.896,-636.432,-638.100,-637.346,-635.329,-633.298,-630.944,-638.386,-0.418,-633.146,-634.425,-636.779,-8.333,-544.798,-289.718,14.557,90.053,-79.977
83235.252,299.572,0.968,25.015,302.844,302.298,-638.987,-636.184,-633.562,-633.092,-633.004,-636.224,-637.459,-637.346,-635.106,-632.673,-630.522,-637.324,-0.105,-631.997,-634.529,-635.428,-8.333,-544.798,-289.718,14.557,90.069,-79.987
83215.095,299.571,0.968,25.015,302.765,302.138,-638.447,-635.181,-634.310,-633.823,-632.249,-637.055,-637.993,-637.346,-635.106,-632.986,-630.522,-637.750,-0.209,-631.997,-633.907,-636.667,-8.333,-544.798,-289.718,14.557,90.069,-79.998
83219.126,299.571,0.968,25.011,302.686,302.458,-638.123,-635.515,-633.562,-633.509,-632.249,-636.328,-637.779,-637.025,-634.882,-633.298,-630.838,-637.537,0.209,-631.893,-634.736,-635.766,-8.323,-544.798,-289.718,14.557,90.053,-80.018
83223.158,299.571,0.968,25.010,302.686,302.298,-638.987,-635.515,-633.348,-633.301,-632.033,-635.706,-636.712,-636.383,-634.994,-632.673,-630.944,-638.068,0.000,-632.518,-633.907,-636.216,-8.354,-544.798,-289.718,14.557,90.069,-80.008
83223.158,299.567,0.968,25.010,302.686,301.978,-638.663,-637.076,-634.310,-634.031,-633.760,-637.055,-637.245,-637.239,-635.887,-633.194,-630.522,-638.281,-0.209,-631.787,-633.804,-635.766,-8.333,-544.798,-289.718,14.557,90.053,-80.008
83223.158,299.574,0.968,25.010,302.686,301.978,-638.447,-634.958,-634.631,-632.674,-632.033,-636.640,-636.818,-636.383,-634.548,-633.090,-630.628,-637.537,-0.523,-631.578,-633.804,-635.992,-8.312,-544.798,-289.718,14.557,90.037,-80.018
83227.189,299.569,0.968,25.013,302.765,301.978,-638.228,-634.846,-632.921,-633.301,-632.572,-635.809,-637.779,-636.704,-634.548,-632.673,-630.733,-637.962,0.419,-632.623,-634.322,-636.330,-8.323,-544.798,-289.718,14.557,90.053,-80.008
