%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82271.749,301.344,0.951,14.982,106.743,99.905,-1181.065,-1177.937,-1176.608,-1176.407,-1175.351,-1179.856,-1180.513,-1179.883,-1177.645,-1175.819,-1173.684,-1180.823,-0.627,-1175.162,-1177.051,-1180.209,-8.948,-544.798,-289.718,14.557,240.738,-34.741
82271.749,301.344,0.951,14.976,106.664,99.745,-1181.496,-1177.710,-1176.181,-1176.199,-1175.351,-1179.131,-1180.832,-1179.456,-1177.422,-1175.299,-1173.895,-1180.610,0.628,-1175.683,-1176.844,-1179.535,-8.958,-544.798,-289.718,14.557,240.754,-34.741
82271.749,301.344,0.951,14.976,106.664,100.226,-1181.820,-1178.601,-1175.719,-1176.303,-1176.537,-1179.027,-1180.726,-1180.738,-1178.313,-1175.611,-1174.421,-1180.823,-0.209,-1174.849,-1177.568,-1179.647,-8.968,-544.798,-289.718,14.557,240.738,-34.762
82271.749,301.344,0.951,14.971,106.585,100.546,-1181.389,-1178.823,-1176.679,-1176.509,-1175.243,-1179.027,-1180.726,-1179.990,-1178.648,-1175.611,-1173.684,-1181.141,-0.314,-1175.162,-1176.533,-1179.535,-8.948,-544.798,-289.718,14.557,240.754,-34.741
82279.811,301.344,0.951,14.976,106.664,100.386,-1181.389,-1177.710,-1177.427,-1176.092,-1175.458,-1179.131,-1180.726,-1179.883,-1177.533,-1176.444,-1173.579,-1180.823,-0.209,-1175.057,-1177.051,-1179.086,-8.968,-544.798,-289.718,14.557,240.721,-34.762
82271.749,301.348,0.951,14.977,106.664,100.866,-1181.604,-1178.044,-1176.466,-1177.550,-1176.213,-1178.787,-1181.046,-1180.204,-1178.648,-1175.923,-1174.000,-1180.504,-0.105,-1175.370,-1176.740,-1178.973,-8.958,-544.798,-289.718,14.557,240.721,-34.741
82275.780,301.343,0.951,14.982,106.743,101.026,-1182.036,-1177.710,-1176.466,-1176.509,-1176.645,-1178.891,-1180.160,-1180.311,-1177.979,-1175.195,-1173.474,-1181.035,-0.314,-1174.849,-1177.672,-1179.760,-8.958,-544.798,-289.718,14.557,240.738,-34.752
82267.717,301.346,0.951,14.971,106.585,100.866,-1181.173,-1178.267,-1176.573,-1176.509,-1175.566,-1179.513,-1181.012,-1179.775,-1178.313,-1176.027,-1173.789,-1180.929,-0.105,-1174.849,-1177.258,-1180.434,-8.968,-544.798,-289.718,14.557,240.754,-34.752
82279.811,301.344,0.951,14.987,106.822,101.026,-1181.928,-1178.044,-1177.213,-1176.300,-1175.351,-1179.616,-1181.332,-1180.416,-1178.395,-1176.444,-1173.789,-1181.459,0.000,-1175.057,-1177.051,-1179.535,-8.968,-544.798,-289.718,14.557,240.721,-34.741
82275.780,301.348,0.951,14.976,106.664,101.186,-1182.468,-1178.935,-1176.786,-1177.238,-1175.998,-1179.098,-1181.012,-1180.736,-1178.730,-1175.712,-1174.527,-1181.141,-0.418,-1175.892,-1176.844,-1179.198,-8.958,-544.798,-289.718,14.557,240.738,-34.762
82267.717,301.348,0.951,14.988,106.822,101.026,-1181.173,-1179.602,-1177.000,-1176.509,-1176.213,-1179.305,-1180.799,-1180.416,-1178.730,-1176.025,-1173.580,-1181.883,0.105,-1174.640,-1177.258,-1179.760,-8.958,-544.798,-289.718,14.557,240.754,-34.752
82275.780,301.346,0.951,14.982,106.743,101.026,-1181.712,-1178.489,-1177.640,-1177.030,-1175.674,-1179.823,-1180.799,-1179.989,-1178.172,-1175.817,-1174.002,-1181.036,-0.523,-1175.057,-1177.465,-1179.423,-8.948,-544.798,-289.718,14.557,240.738,-34.752
82275.780,301.343,0.951,14.987,106.822,101.186,-1181.389,-1178.156,-1176.466,-1176.613,-1175.458,-1179.409,-1181.652,-1180.630,-1178.061,-1175.921,-1174.002,-1181.460,0.733,-1175.996,-1176.740,-1179.647,-8.958,-544.798,-289.718,14.557,240.738,-34.752
82279.811,301.346,0.951,14.981,106.743,101.186,-1182.036,-1178.489,-1176.786,-1176.925,-1175.674,-1179.098,-1180.586,-1181.057,-1178.395,-1175.296,-1173.475,-1180.930,-0.209,-1174.639,-1177.051,-1179.535,-8.948,-544.798,-289.718,14.557,240.721,-34.752
82271.749,301.344,0.951,14.976,106.664,101.026,-1181.712,-1178.601,-1177.106,-1175.988,-1175.782,-1179.616,-1181.225,-1180.095,-1178.841,-1175.817,-1173.791,-1181.354,0.314,-1174.639,-1176.638,-1180.209,-8.968,-544.798,-289.718,14.557,240.721,-34.752
82275.780,301.346,0.951,14.982,106.743,101.346,-1181.604,-1178.378,-1177.320,-1176.404,-1175.243,-1178.994,-1181.225,-1180.095,-1177.838,-1175.817,-1173.791,-1180.506,0.105,-1174.743,-1176.948,-1178.895,-8.958,-544.798,-289.718,14.557,240.721,-34.772
82283.843,301.346,0.951,14.986,106.822,101.026,-1182.064,-1177.933,-1176.146,-1176.925,-1175.458,-1179.513,-1181.012,-1180.523,-1177.949,-1175.504,-1174.212,-1180.824,0.000,-1175.786,-1176.535,-1178.895,-8.968,-544.798,-289.718,14.557,240.738,-34.762
82279.811,301.346,0.951,14.970,106.585,101.346,-1182.064,-1178.601,-1176.679,-1175.988,-1175.998,-1178.891,-1180.693,-1180.309,-1178.172,-1174.880,-1173.264,-1181.566,0.105,-1174.430,-1177.569,-1179.681,-8.958,-544.798,-289.718,14.557,240.738,-34.762
82279.811,301.344,0.951,14.976,106.664,101.186,-1181.525,-1178.489,-1177.032,-1176.509,-1174.919,-1180.342,-1180.479,-1179.882,-1178.507,-1176.129,-1173.370,-1181.036,-0.314,-1175.369,-1177.052,-1180.243,-8.979,-544.798,-289.718,14.557,240.738,-34.741
82271.749,301.346,0.951,14.971,106.585,101.186,-1181.201,-1178.267,-1177.032,-1176.509,-1175.998,-1179.202,-1180.799,-1179.882,-1178.172,-1176.857,-1173.791,-1180.824,0.628,-1175.578,-1176.845,-1179.119,-8.948,-544.798,-289.718,14.557,240.721,-34.762
82275.780,301.344,0.951,14.971,106.585,101.186,-1182.064,-1178.378,-1177.032,-1176.717,-1175.133,-1179.098,-1180.479,-1180.736,-1178.061,-1175.608,-1174.739,-1181.142,0.419,-1175.265,-1177.466,-1179.344,-8.968,-544.798,-289.718,14.557,240.754,-34.752
82275.780,301.344,0.951,14.976,106.664,101.026,-1181.309,-1179.269,-1176.925,-1176.821,-1175.888,-1179.823,-1180.586,-1179.989,-1178.841,-1175.921,-1173.580,-1181.460,-0.209,-1175.056,-1177.673,-1179.794,-8.958,-544.798,-289.718,14.557,240.738,-34.741
82275.780,301.346,0.951,14.982,106.743,101.186,-1181.417,-1178.267,-1177.352,-1176.300,-1175.673,-1179.720,-1181.013,-1180.309,-1177.949,-1176.233,-1173.686,-1180.824,-0.941,-1174.847,-1177.776,-1180.356,-8.948,-544.798,-289.718,14.557,240.705,-34.741
82275.780,301.343,0.951,14.970,106.585,100.866,-1182.064,-1177.599,-1176.178,-1176.821,-1175.781,-1179.616,-1181.973,-1180.415,-1178.395,-1175.608,-1173.896,-1180.824,0.105,-1175.995,-1177.466,-1179.569,-8.948,-544.798,-289.718,14.557,240.738,-34.741
82275.780,301.344,0.951,14.976,106.664,100.706,-1182.064,-1178.267,-1176.925,-1176.196,-1175.781,-1178.787,-1181.120,-1180.628,-1178.282,-1176.233,-1173.580,-1181.460,0.000,-1174.951,-1177.569,-1179.681,-8.958,-544.798,-289.718,14.557,240.721,-34.752
82279.811,301.343,0.951,14.976,106.664,101.026,-1181.093,-1178.823,-1176.712,-1176.404,-1175.026,-1179.409,-1180.694,-1179.987,-1178.951,-1175.536,-1173.475,-1181.778,0.105,-1175.265,-1176.948,-1179.906,-8.948,-544.798,-289.718,14.557,240.738,-34.752
82275.780,301.344,0.951,14.982,106.743,100.546,-1181.417,-1178.156,-1177.352,-1176.404,-1175.781,-1179.202,-1180.481,-1180.308,-1178.282,-1176.577,-1173.687,-1180.612,0.105,-1174.951,-1177.052,-1179.681,-8.958,-544.798,-289.718,14.557,240.770,-34.741
82279.811,301.343,0.951,14.981,106.743,100.866,-1181.309,-1178.044,-1176.392,-1176.821,-1175.781,-1179.098,-1180.907,-1180.094,-1178.505,-1175.224,-1173.582,-1180.504,0.314,-1175.786,-1177.155,-1179.456,-8.968,-544.798,-289.718,14.557,240.754,-34.752
82279.811,301.346,0.951,14.976,106.664,100.706,-1181.848,-1178.378,-1175.752,-1176.092,-1175.996,-1178.787,-1180.587,-1180.308,-1177.948,-1175.120,-1173.371,-1181.671,-0.314,-1174.743,-1177.880,-1179.007,-8.948,-544.798,-289.718,14.557,240.754,-34.741
82279.811,301.344,0.951,14.987,106.822,100.706,-1181.417,-1178.378,-1176.605,-1176.300,-1175.457,-1179.927,-1180.907,-1179.987,-1178.171,-1175.848,-1173.687,-1181.247,-0.418,-1175.370,-1177.052,-1180.018,-8.958,-544.798,-289.718,14.557,240.738,-34.741
82279.811,301.346,0.951,14.981,106.743,100.866,-1180.985,-1177.822,-1177.139,-1175.884,-1175.565,-1179.202,-1181.440,-1180.308,-1177.948,-1176.057,-1173.687,-1180.717,0.419,-1175.370,-1176.638,-1179.232,-8.948,-544.798,-289.718,14.557,240.738,-34.741
82279.811,301.344,0.951,14.987,106.822,100.706,-1182.172,-1178.601,-1176.285,-1176.196,-1175.673,-1178.994,-1180.694,-1180.628,-1178.617,-1175.641,-1174.214,-1181.565,0.209,-1175.057,-1177.052,-1179.647,-8.968,-544.798,-289.718,14.557,240.705,-34.741
82283.843,301.343,0.951,14.981,106.743,100.546,-1181.418,-1179.269,-1176.392,-1175.675,-1176.104,-1179.305,-1181.227,-1179.987,-1178.728,-1175.848,-1173.898,-1181.353,0.105,-1175.370,-1176.948,-1179.760,-8.958,-544.798,-289.718,14.557,240.738,-34.752
82279.811,301.343,0.951,14.970,106.585,100.226,-1181.418,-1177.600,-1176.819,-1176.196,-1175.888,-1179.616,-1180.907,-1179.987,-1177.948,-1175.953,-1174.003,-1180.929,-0.732,-1174.849,-1176.638,-1179.198,-8.948,-544.798,-289.718,14.557,240.721,-34.752
82283.843,301.344,0.951,14.992,106.901,100.386,-1181.742,-1178.491,-1176.893,-1176.613,-1175.349,-1179.305,-1181.546,-1180.521,-1177.390,-1175.432,-1173.898,-1181.035,0.105,-1175.683,-1177.362,-1179.647,-8.937,-544.798,-289.718,14.557,240.738,-34.752
