%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83364.256,299.245,0.971,15.053,109.954,108.517,-318.949,-315.860,-313.407,-313.672,-312.396,-315.878,-316.804,-316.686,-314.808,-312.942,-310.770,-317.645,-0.209,-312.438,-314.047,-315.680,-9.770,-544.798,-289.718,14.557,90.271,-30.025
83368.288,299.246,0.971,15.053,109.954,108.517,-317.544,-315.859,-313.621,-312.942,-313.152,-315.878,-316.911,-317.007,-315.032,-312.525,-310.138,-317.858,-0.314,-312.333,-314.254,-316.356,-9.791,-544.798,-289.718,14.557,90.255,-30.046
83368.288,299.243,0.971,15.036,109.717,108.677,-317.760,-315.748,-313.620,-312.524,-311.641,-317.020,-316.911,-316.365,-315.366,-312.734,-311.087,-317.008,0.105,-312.333,-313.529,-316.468,-9.812,-544.798,-289.718,14.557,90.255,-30.036
83364.256,299.245,0.971,15.042,109.796,108.837,-318.300,-315.079,-313.620,-313.567,-312.288,-315.982,-317.338,-316.793,-313.915,-313.255,-311.087,-317.327,-0.105,-312.438,-314.047,-315.568,-9.801,-544.798,-289.718,14.557,90.271,-30.036
83360.225,299.238,0.970,15.053,109.954,108.197,-319.922,-315.636,-312.979,-313.358,-312.504,-315.982,-316.804,-316.793,-314.920,-312.734,-311.087,-317.327,0.314,-312.229,-313.840,-315.793,-9.812,-544.798,-289.718,14.557,90.303,-30.046
83360.225,299.245,0.970,15.043,109.796,108.357,-317.976,-316.416,-313.620,-312.836,-312.936,-316.292,-317.125,-316.258,-314.920,-313.151,-309.927,-317.858,-0.314,-311.915,-314.462,-315.905,-9.791,-544.798,-289.718,14.557,90.255,-30.036
83360.225,299.245,0.970,15.048,109.875,108.197,-317.976,-314.967,-313.406,-312.836,-312.612,-316.500,-316.698,-316.258,-314.585,-312.942,-310.559,-316.689,-0.105,-312.333,-313.736,-316.693,-9.791,-544.798,-289.718,14.557,90.255,-30.025
83356.194,299.243,0.970,15.048,109.875,108.037,-318.084,-315.190,-312.872,-312.941,-312.396,-315.359,-317.659,-316.365,-314.362,-312.630,-310.349,-316.902,-0.209,-312.438,-313.840,-315.230,-9.822,-544.798,-289.718,14.557,90.271,-30.036
83356.194,299.242,0.970,15.048,109.875,108.197,-318.733,-314.967,-313.299,-312.419,-312.396,-315.670,-317.018,-317.007,-314.139,-312.317,-310.665,-317.114,0.524,-311.497,-314.151,-315.568,-9.812,-544.798,-289.718,14.557,90.271,-30.036
83356.194,299.240,0.970,15.054,109.954,108.197,-317.436,-316.305,-313.941,-312.732,-312.180,-316.500,-317.125,-316.258,-315.702,-312.837,-310.559,-318.389,-0.000,-312.333,-313.736,-316.130,-9.812,-544.798,-289.718,14.557,90.255,-30.046
83356.194,299.243,0.970,15.054,109.954,108.197,-318.516,-315.190,-314.582,-313.150,-312.396,-315.981,-317.125,-316.044,-314.362,-312.837,-310.935,-316.902,-0.627,-311.497,-313.633,-315.680,-9.822,-544.798,-289.718,14.557,90.271,-30.046
83356.194,299.243,0.970,15.043,109.796,108.197,-318.841,-315.748,-313.193,-313.880,-312.396,-315.877,-317.338,-316.686,-314.586,-312.629,-310.829,-317.220,-0.000,-312.856,-314.151,-315.568,-9.812,-544.798,-289.718,14.557,90.303,-30.046
