%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82674.888,301.494,0.955,14.858,105.449,102.708,-513.962,-512.136,-509.694,-509.293,-509.404,-512.115,-513.492,-513.110,-511.625,-509.230,-506.525,-514.786,0.628,-508.293,-510.566,-512.734,-5.397,-544.798,-289.718,14.557,37.981,-14.992
82666.825,301.493,0.955,14.865,105.528,102.868,-513.746,-511.577,-510.549,-509.815,-508.649,-512.945,-513.492,-513.431,-510.732,-509.126,-506.631,-513.406,0.524,-508.502,-510.255,-512.846,-5.397,-544.798,-289.718,14.557,37.997,-14.992
82666.825,301.491,0.955,14.870,105.607,102.868,-513.962,-511.020,-509.906,-510.024,-508.757,-512.426,-514.666,-513.752,-511.625,-509.959,-507.158,-514.680,0.314,-508.920,-510.566,-512.621,-5.376,-544.798,-289.718,14.557,37.981,-14.992
82666.825,301.491,0.955,14.870,105.607,102.868,-515.691,-512.692,-509.692,-509.813,-509.188,-512.737,-514.026,-514.180,-511.402,-508.709,-507.158,-514.043,0.419,-508.607,-510.773,-512.509,-5.397,-544.798,-289.718,14.557,38.013,-14.992
82670.857,301.493,0.955,14.864,105.528,102.868,-514.394,-512.803,-510.013,-509.708,-509.188,-512.426,-514.026,-512.896,-512.519,-509.230,-507.158,-514.149,0.209,-508.398,-509.737,-512.734,-5.376,-544.798,-289.718,14.557,37.981,-14.982
82670.857,301.496,0.955,14.864,105.528,102.868,-514.826,-511.577,-510.761,-509.917,-508.433,-513.151,-513.599,-513.110,-510.844,-509.959,-506.947,-513.618,0.209,-508.398,-510.670,-512.283,-5.366,-544.798,-289.718,14.557,37.997,-14.992
82670.857,301.491,0.955,14.859,105.449,103.028,-515.150,-511.689,-509.585,-510.439,-508.757,-512.321,-514.345,-513.645,-511.291,-509.022,-507.896,-513.937,0.733,-509.547,-510.462,-512.396,-5.408,-544.798,-289.718,14.557,38.013,-15.002
82670.857,301.494,0.955,14.870,105.607,102.868,-514.070,-512.135,-509.799,-509.395,-509.512,-512.217,-513.491,-514.285,-511.737,-509.126,-506.631,-514.468,0.209,-507.562,-510.877,-512.621,-5.376,-544.798,-289.718,14.557,38.030,-14.992
82662.794,301.494,0.955,14.865,105.528,102.708,-514.502,-512.469,-510.227,-509.291,-508.649,-512.632,-514.131,-513.107,-511.768,-508.918,-506.736,-514.043,0.209,-508.293,-510.359,-512.846,-5.376,-544.798,-289.718,14.557,38.030,-14.992
82666.825,301.494,0.955,14.870,105.607,102.868,-514.394,-511.355,-510.440,-509.917,-508.757,-512.321,-513.811,-513.535,-510.763,-510.244,-506.842,-513.830,-0.209,-507.980,-510.462,-512.621,-5.376,-544.798,-289.718,14.557,37.997,-14.992
82674.888,301.493,0.955,14.864,105.528,102.868,-515.258,-512.358,-509.906,-510.021,-508.757,-512.736,-513.811,-513.321,-511.321,-508.993,-507.370,-514.043,0.628,-509.129,-510.048,-512.509,-5.387,-544.798,-289.718,14.557,38.013,-14.992
82674.888,301.491,0.955,14.864,105.528,102.868,-513.854,-512.135,-509.479,-509.186,-509.081,-512.113,-513.704,-513.107,-511.321,-508.681,-506.948,-514.255,0.314,-508.607,-510.670,-512.171,-5.376,-544.798,-289.718,14.557,38.013,-15.002
82666.825,301.494,0.955,14.865,105.528,102.708,-513.962,-511.912,-510.227,-509.291,-508.541,-512.840,-513.811,-512.893,-512.103,-509.202,-506.948,-513.724,0.838,-508.502,-510.048,-513.297,-5.356,-544.798,-289.718,14.557,37.981,-15.002
82678.919,301.493,0.955,14.863,105.528,102.868,-514.286,-511.466,-510.654,-509.291,-508.649,-511.802,-513.918,-513.107,-510.652,-509.723,-506.948,-513.618,0.838,-508.398,-510.462,-512.058,-5.387,-544.798,-289.718,14.557,37.997,-15.002
82662.794,301.489,0.955,14.870,105.607,102.868,-515.150,-511.912,-509.906,-510.543,-508.433,-512.736,-513.704,-513.428,-511.545,-508.889,-508.003,-514.043,0.524,-509.025,-510.773,-512.396,-5.366,-544.798,-289.718,14.557,38.030,-15.013
82666.825,301.489,0.955,14.864,105.528,102.868,-514.502,-512.469,-509.692,-509.813,-509.620,-512.425,-514.345,-513.750,-511.768,-509.202,-506.632,-514.680,0.419,-508.607,-510.980,-512.734,-5.366,-544.798,-289.718,14.557,37.997,-15.002
82666.825,301.494,0.955,14.865,105.528,102.548,-514.259,-512.023,-510.975,-509.708,-509.081,-513.463,-514.025,-513.214,-511.433,-509.514,-506.948,-514.149,0.419,-508.816,-510.566,-513.071,-5.366,-544.798,-289.718,14.557,37.981,-15.002
82666.825,301.491,0.955,14.881,105.765,102.868,-514.584,-511.911,-510.440,-510.230,-509.404,-512.010,-514.452,-513.643,-510.875,-509.931,-507.581,-513.830,0.209,-508.607,-510.462,-512.058,-5.376,-544.798,-289.718,14.557,38.030,-14.992
