%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82533.789,299.672,0.959,15.060,108.801,107.262,-735.446,-732.315,-731.725,-730.618,-729.795,-733.711,-734.650,-734.548,-732.266,-730.146,-728.221,-735.177,0.209,-729.741,-731.065,-733.078,-0.212,-544.798,-289.718,14.557,33.126,-18.015
82529.758,299.672,0.959,15.066,108.880,107.582,-735.554,-732.535,-731.085,-731.035,-730.119,-733.090,-735.183,-734.441,-732.155,-729.938,-728.221,-734.965,0.733,-730.054,-730.961,-733.078,-0.233,-544.798,-289.718,14.557,33.109,-18.025
82533.789,299.671,0.959,15.060,108.801,107.742,-735.662,-732.535,-730.868,-730.097,-730.874,-733.090,-734.970,-734.762,-732.600,-729.522,-728.221,-734.753,0.209,-729.115,-731.479,-733.303,-0.223,-544.798,-289.718,14.557,33.093,-18.056
82533.789,299.671,0.959,15.060,108.801,107.102,-735.122,-733.537,-731.295,-730.199,-729.688,-733.919,-734.970,-734.441,-733.492,-730.562,-728.326,-735.389,0.523,-728.907,-730.858,-734.090,-0.212,-544.798,-289.718,14.557,33.126,-18.004
82533.789,299.669,0.959,15.054,108.722,107.582,-735.554,-732.312,-731.615,-730.511,-729.795,-733.401,-735.289,-734.655,-732.266,-730.562,-727.905,-735.071,0.628,-729.220,-731.375,-732.854,-0.233,-544.798,-289.718,14.557,33.109,-18.015
82533.789,299.671,0.959,15.060,108.801,107.422,-735.770,-732.758,-731.295,-731.345,-729.903,-733.715,-734.330,-734.976,-732.377,-729.418,-728.642,-734.965,0.628,-729.741,-731.685,-733.528,-0.212,-544.798,-289.718,14.557,33.126,-18.015
82533.789,299.672,0.959,15.065,108.880,107.422,-734.798,-732.646,-731.082,-729.990,-730.550,-733.093,-734.542,-734.121,-732.600,-729.834,-727.800,-735.495,0.628,-729.324,-731.789,-733.303,-0.233,-544.798,-289.718,14.557,33.109,-18.015
82537.821,299.672,0.960,15.054,108.722,107.582,-735.230,-732.980,-731.082,-731.136,-730.119,-734.130,-735.288,-734.440,-732.489,-729.938,-727.905,-735.177,0.628,-729.115,-731.272,-733.753,-0.264,-544.798,-289.718,14.557,33.126,-18.015
82537.821,299.669,0.960,15.087,109.196,107.102,-735.662,-732.090,-730.868,-730.720,-730.227,-733.508,-735.821,-734.761,-732.053,-730.354,-728.116,-735.177,0.942,-729.324,-731.582,-732.966,-0.223,-544.798,-289.718,14.557,33.142,-18.015
82533.789,299.671,0.959,15.060,108.801,107.262,-736.417,-733.314,-731.189,-730.928,-729.795,-732.990,-734.542,-735.081,-732.722,-729.525,-727.905,-735.283,0.628,-729.220,-731.996,-733.528,-0.212,-544.798,-289.718,14.557,33.093,-18.015
82533.789,299.671,0.959,15.049,108.643,107.422,-735.446,-734.093,-730.868,-730.511,-730.227,-733.819,-734.222,-734.120,-732.499,-729.837,-727.801,-735.495,0.733,-729.428,-731.996,-733.303,-0.202,-544.798,-289.718,14.557,33.126,-18.025
82533.789,299.669,0.959,15.054,108.722,106.941,-735.985,-733.203,-732.042,-730.720,-729.903,-734.026,-735.501,-734.440,-732.722,-730.150,-727.801,-734.753,-0.314,-729.533,-731.789,-734.202,-0.202,-544.798,-289.718,14.557,33.109,-18.015
82537.821,299.669,0.960,15.054,108.722,107.262,-735.770,-732.424,-731.402,-731.449,-730.335,-733.612,-735.714,-734.654,-732.276,-730.254,-728.012,-735.389,0.523,-730.472,-731.892,-733.416,-0.202,-544.798,-289.718,14.557,33.126,-18.015
82525.726,299.669,0.959,15.055,108.722,107.422,-736.201,-733.203,-731.189,-730.928,-730.119,-733.197,-734.755,-734.867,-732.276,-729.733,-728.012,-734.859,0.314,-729.636,-731.582,-733.191,-0.202,-544.798,-289.718,14.557,33.109,-18.025
82533.789,299.669,0.959,15.054,108.722,107.262,-735.554,-733.425,-731.402,-730.615,-729.688,-733.508,-734.435,-733.479,-732.833,-730.046,-727.801,-735.601,0.523,-728.697,-731.480,-733.753,-0.191,-544.798,-289.718,14.557,33.093,-18.035
82537.821,299.671,0.960,15.054,108.722,106.941,-735.554,-731.979,-732.042,-730.199,-729.903,-733.197,-734.968,-734.761,-731.941,-731.086,-728.117,-735.389,-0.105,-729.010,-731.273,-733.303,-0.181,-544.798,-289.718,14.557,33.109,-18.035
82537.821,299.666,0.960,15.054,108.722,106.781,-735.013,-732.424,-730.975,-731.136,-730.119,-732.886,-735.394,-734.440,-731.830,-730.566,-728.960,-735.389,0.209,-729.844,-731.583,-733.528,-0.191,-544.798,-289.718,14.557,33.109,-18.025
82533.789,299.672,0.959,15.043,108.564,107.262,-735.552,-733.203,-731.509,-730.615,-730.227,-733.508,-734.968,-734.761,-732.387,-729.941,-727.591,-735.389,0.209,-729.323,-731.583,-733.191,-0.202,-544.798,-289.718,14.557,33.126,-18.025
82529.758,299.671,0.959,15.055,108.722,107.102,-735.229,-733.091,-731.402,-730.407,-730.119,-733.819,-734.862,-734.440,-733.390,-730.150,-728.222,-735.177,0.733,-729.323,-731.169,-734.202,-0.191,-544.798,-289.718,14.557,33.109,-18.004
82529.758,299.667,0.959,15.060,108.801,107.422,-735.660,-732.980,-731.936,-730.511,-730.011,-734.026,-734.862,-734.547,-731.941,-730.878,-727.591,-734.965,-0.314,-728.801,-731.583,-733.416,-0.212,-544.798,-289.718,14.557,33.093,-18.015
82537.821,299.671,0.960,15.054,108.722,106.781,-736.200,-732.646,-730.975,-731.345,-729.686,-733.404,-734.755,-734.120,-732.276,-729.837,-728.960,-734.753,0.733,-729.949,-731.894,-733.191,-0.202,-544.798,-289.718,14.557,33.126,-18.015
