%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82368.502,301.046,0.953,14.971,106.813,106.273,-1020.754,-1016.776,-1015.678,-1014.399,-1014.403,-1017.353,-1019.112,-1018.968,-1016.970,-1013.278,-1012.446,-1019.398,0.419,-1012.908,-1016.033,-1017.558,-4.356,-544.798,-289.718,14.557,177.532,-49.969
82380.596,301.048,0.953,14.975,106.892,106.433,-1020.214,-1017.887,-1015.038,-1014.815,-1014.080,-1018.078,-1019.538,-1018.754,-1017.639,-1013.694,-1012.130,-1019.611,0.209,-1013.638,-1015.205,-1018.569,-4.367,-544.798,-289.718,14.557,177.516,-49.980
82372.534,301.041,0.953,14.976,106.892,106.273,-1020.106,-1015.884,-1015.891,-1014.607,-1013.864,-1017.560,-1019.005,-1018.861,-1016.302,-1015.151,-1011.814,-1019.292,0.209,-1013.534,-1015.619,-1017.445,-4.356,-544.798,-289.718,14.557,177.532,-49.990
82376.565,301.044,0.953,14.964,106.734,106.273,-1020.646,-1017.219,-1015.144,-1015.544,-1014.403,-1018.078,-1019.645,-1018.647,-1016.859,-1013.694,-1012.868,-1019.717,0.419,-1013.743,-1015.412,-1017.558,-4.398,-544.798,-289.718,14.557,177.565,-49.980
82372.534,301.046,0.953,14.959,106.655,106.433,-1019.782,-1017.108,-1014.930,-1014.293,-1015.324,-1017.871,-1018.792,-1018.968,-1016.302,-1014.214,-1011.920,-1019.717,0.105,-1013.534,-1015.826,-1018.457,-4.356,-544.798,-289.718,14.557,177.532,-49.980
82372.534,301.041,0.953,14.976,106.892,106.273,-1019.890,-1016.774,-1015.250,-1014.606,-1013.922,-1018.181,-1019.219,-1018.754,-1016.859,-1014.735,-1012.236,-1019.292,-0.418,-1014.056,-1015.309,-1018.569,-4.356,-544.798,-289.718,14.557,177.532,-49.980
82376.565,301.043,0.953,14.970,106.813,106.113,-1019.998,-1016.997,-1015.464,-1014.814,-1014.030,-1017.766,-1019.538,-1018.327,-1016.859,-1014.319,-1011.920,-1019.505,0.314,-1013.534,-1015.619,-1017.558,-4.356,-544.798,-289.718,14.557,177.516,-49.990
82376.565,301.043,0.953,14.981,106.971,106.273,-1020.862,-1016.885,-1015.037,-1015.439,-1013.922,-1017.559,-1019.432,-1018.966,-1017.082,-1014.110,-1012.341,-1019.186,-0.105,-1013.847,-1015.722,-1018.120,-4.367,-544.798,-289.718,14.557,177.516,-49.990
82372.534,301.043,0.953,14.976,106.892,106.273,-1019.458,-1017.331,-1015.250,-1014.814,-1014.462,-1017.766,-1018.792,-1018.219,-1017.144,-1014.527,-1012.025,-1020.247,-0.000,-1013.325,-1015.722,-1017.670,-4.356,-544.798,-289.718,14.557,177.532,-49.990
82372.534,301.041,0.953,14.970,106.813,106.753,-1020.106,-1016.329,-1015.357,-1014.814,-1014.138,-1018.284,-1019.219,-1018.432,-1016.141,-1014.735,-1011.920,-1019.080,-0.523,-1013.743,-1015.515,-1018.120,-4.356,-544.798,-289.718,14.557,177.532,-50.000
82372.534,301.043,0.953,14.976,106.892,106.273,-1020.538,-1017.108,-1015.464,-1015.023,-1014.030,-1017.662,-1019.752,-1018.432,-1016.364,-1014.735,-1012.133,-1019.611,0.523,-1014.369,-1015.412,-1017.558,-4.356,-544.798,-289.718,14.557,177.532,-49.990
82376.565,301.043,0.953,14.970,106.813,106.593,-1020.754,-1017.219,-1014.930,-1014.814,-1013.815,-1017.973,-1019.219,-1019.287,-1016.810,-1014.214,-1012.660,-1019.612,0.105,-1013.325,-1015.722,-1017.895,-4.356,-544.798,-289.718,14.557,177.548,-50.010
82368.502,301.038,0.953,14.965,106.734,106.593,-1019.890,-1017.665,-1015.677,-1014.814,-1014.354,-1018.181,-1019.752,-1018.860,-1017.590,-1014.007,-1012.133,-1020.036,-0.209,-1013.325,-1015.205,-1018.345,-4.356,-544.798,-289.718,14.557,177.532,-49.980
82372.534,301.041,0.953,14.976,106.892,106.593,-1019.890,-1016.552,-1015.784,-1014.397,-1014.246,-1018.388,-1018.792,-1018.539,-1016.476,-1014.839,-1012.239,-1019.612,-0.209,-1013.537,-1015.102,-1017.558,-4.356,-544.798,-289.718,14.557,177.532,-50.000
82376.565,301.041,0.953,14.981,106.971,106.433,-1020.106,-1016.440,-1014.717,-1015.439,-1013.815,-1017.455,-1019.005,-1018.112,-1016.587,-1014.110,-1012.449,-1019.188,0.209,-1013.954,-1015.311,-1017.108,-4.356,-544.798,-289.718,14.557,177.532,-49.990
82368.502,301.036,0.953,14.976,106.892,106.753,-1019.674,-1017.108,-1015.037,-1014.710,-1014.785,-1017.662,-1019.112,-1019.180,-1016.699,-1013.902,-1012.133,-1019.188,0.000,-1013.328,-1016.346,-1017.896,-4.356,-544.798,-289.718,14.557,177.516,-49.990
