%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83630.329,301.396,0.967,25.129,305.210,298.300,420.834,423.492,424.949,425.545,427.185,422.234,422.118,422.805,424.248,426.297,428.288,422.179,0.105,426.979,424.673,423.007,-7.761,-544.798,-289.718,14.557,28.032,-14.943
83626.297,301.398,0.967,25.127,305.131,298.460,421.376,423.377,424.949,425.858,427.077,422.546,421.797,422.591,425.255,426.297,428.288,422.817,0.733,426.560,425.089,423.571,-7.782,-544.798,-289.718,14.557,27.983,-14.984
83630.329,301.393,0.967,25.129,305.210,298.300,420.943,422.819,425.909,426.067,426.861,423.170,422.974,422.162,424.360,426.402,427.549,422.604,0.314,426.769,425.089,423.909,-7.771,-544.798,-289.718,14.557,27.983,-14.974
83626.297,301.398,0.967,25.130,305.210,298.300,422.133,422.484,425.587,426.795,426.320,423.898,423.081,423.341,424.807,426.193,428.817,421.221,0.838,426.874,425.296,423.684,-7.782,-544.798,-289.718,14.557,27.950,-14.963
83626.297,301.396,0.967,25.123,305.052,298.300,421.700,424.047,424.838,426.377,426.968,422.754,422.974,423.020,425.255,426.088,428.077,422.179,0.209,426.351,425.089,422.781,-7.792,-544.798,-289.718,14.557,28.015,-14.943
83626.297,301.398,0.967,25.130,305.210,298.140,420.726,423.488,425.587,425.436,426.644,423.334,422.118,423.127,425.143,426.506,428.500,422.072,0.628,426.037,425.296,423.684,-7.771,-544.798,-289.718,14.557,27.983,-14.974
83630.329,301.398,0.967,25.126,305.131,298.140,420.726,423.377,425.373,426.377,426.319,422.710,422.435,422.162,425.143,426.506,428.288,422.179,0.314,427.083,424.777,423.458,-7.782,-544.798,-289.718,14.557,27.999,-14.963
83630.329,301.396,0.967,25.129,305.210,298.460,421.484,422.484,425.266,426.482,427.292,423.230,422.756,422.951,423.912,426.297,427.971,421.859,0.838,427.083,425.192,423.233,-7.792,-544.798,-289.718,14.557,27.983,-14.974
83626.297,301.398,0.967,25.127,305.131,297.660,421.267,423.488,424.945,426.377,426.752,422.710,422.435,422.415,425.032,425.671,428.288,422.179,-0.209,426.560,424.881,423.571,-7.771,-544.798,-289.718,14.557,27.983,-14.963
83622.266,301.396,0.967,25.121,304.973,298.460,421.159,422.930,425.801,425.122,426.968,422.606,422.328,422.415,424.361,426.817,428.077,421.966,0.419,426.769,424.985,423.797,-7.782,-544.798,-289.718,14.557,27.983,-14.984
83630.329,301.396,0.967,25.120,304.973,298.140,421.700,422.930,425.373,426.900,426.319,423.542,422.649,422.951,424.697,426.921,429.134,422.072,0.209,426.874,424.881,424.248,-7.782,-544.798,-289.718,14.557,27.983,-14.963
83618.234,301.396,0.967,25.121,304.973,298.300,421.700,423.823,425.587,426.168,426.968,422.086,422.756,423.166,424.920,426.086,428.605,422.179,0.105,426.351,425.296,422.781,-7.802,-544.798,-289.718,14.557,28.015,-14.953
83622.266,301.396,0.967,25.124,305.052,297.980,421.267,423.265,425.694,425.959,426.752,423.646,422.221,422.630,425.480,425.668,428.500,422.498,1.047,426.351,424.569,423.571,-7.782,-544.798,-289.718,14.557,27.999,-14.974
83622.266,301.399,0.967,25.121,304.973,298.140,420.401,423.265,425.480,425.959,426.319,423.126,422.542,422.737,424.137,425.877,427.760,422.391,0.733,427.187,425.192,423.684,-7.792,-544.798,-289.718,14.557,27.999,-14.984
83622.266,301.394,0.967,25.124,305.052,298.140,421.376,422.149,425.373,426.064,426.752,423.230,422.435,422.951,424.585,426.086,428.605,421.859,0.628,426.977,425.233,423.458,-7.782,-544.798,-289.718,14.557,27.983,-14.974
83626.297,301.394,0.967,25.120,304.973,298.140,421.917,424.047,424.945,425.959,426.860,423.438,422.863,423.059,425.368,425.877,428.288,422.179,-0.105,426.559,424.818,423.458,-7.792,-544.798,-289.718,14.557,27.983,-14.953
83622.266,301.396,0.967,25.121,304.973,298.300,421.698,423.265,425.587,425.227,426.211,423.334,422.221,423.059,424.809,426.086,428.183,422.391,0.524,425.826,425.233,423.571,-7.802,-544.798,-289.718,14.557,27.999,-14.963
83630.329,301.396,0.967,25.126,305.131,298.460,420.832,423.265,425.159,426.168,426.211,422.606,422.756,422.630,424.585,426.503,427.866,421.966,0.419,426.768,424.195,423.458,-7.792,-544.798,-289.718,14.557,27.983,-14.963
83626.297,301.394,0.967,25.130,305.210,298.300,421.806,423.265,425.909,426.273,427.292,423.230,423.077,423.273,424.249,426.608,428.922,421.859,0.524,426.977,424.922,423.458,-7.792,-544.798,-289.718,14.557,27.983,-14.974
83630.329,301.394,0.967,25.126,305.131,298.620,420.832,423.600,424.838,425.959,426.860,423.126,422.221,422.951,424.920,425.564,428.711,422.285,0.524,427.082,425.233,423.797,-7.792,-544.798,-289.718,14.557,28.015,-14.974
83626.297,301.396,0.967,25.127,305.131,298.460,421.048,423.377,425.266,425.227,426.967,423.126,422.542,422.737,424.585,426.086,427.760,422.072,0.209,426.350,425.233,423.458,-7.802,-544.798,-289.718,14.557,27.983,-14.974
83630.329,301.396,0.967,25.133,305.289,298.460,421.265,422.707,425.266,425.959,426.210,423.646,422.328,423.059,425.368,426.295,428.605,422.179,0.733,427.605,425.441,424.135,-7.802,-544.798,-289.718,14.557,27.999,-14.984
83626.297,301.398,0.967,25.127,305.131,298.300,421.914,423.823,425.266,426.482,427.507,422.606,422.864,423.059,425.480,426.190,428.605,423.030,0.838,426.768,425.233,423.345,-7.771,-544.798,-289.718,14.557,28.015,-14.974
83626.297,301.393,0.967,25.130,305.210,298.460,420.832,423.712,425.801,426.168,426.750,423.750,421.901,423.166,425.032,426.399,428.183,422.179,0.628,426.140,424.922,423.797,-7.792,-544.798,-289.718,14.557,27.999,-14.974
83630.329,301.394,0.967,25.139,305.447,298.300,421.156,423.823,425.480,426.273,427.075,423.230,422.864,422.522,425.368,426.503,427.866,422.604,0.942,427.187,424.195,423.571,-7.792,-544.798,-289.718,14.557,27.999,-14.974
83626.297,301.396,0.967,25.130,305.210,298.300,421.590,422.819,425.373,426.273,426.101,423.126,423.185,423.380,424.585,426.503,428.922,422.179,0.628,426.977,425.026,423.345,-7.792,-544.798,-289.718,14.557,27.983,-14.974
83630.329,301.396,0.967,25.129,305.210,298.300,421.590,423.600,424.945,426.273,426.858,422.294,421.794,422.951,425.256,425.877,427.867,421.753,-0.209,426.350,423.988,422.669,-7.802,-544.798,-289.718,14.557,27.999,-14.974
83630.329,301.396,0.967,25.129,305.210,298.300,420.615,422.819,425.480,425.436,426.967,423.126,422.115,422.844,425.144,426.503,428.184,422.177,0.628,425.722,424.818,423.797,-7.792,-544.798,-289.718,14.557,28.015,-14.963
