%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83360.225,300.843,0.965,24.949,300.422,296.085,-272.690,-270.610,-267.764,-266.804,-266.195,-271.360,-271.852,-270.772,-269.708,-267.194,-265.215,-271.236,-0.000,-266.983,-268.339,-271.210,-10.051,-544.798,-289.718,14.557,89.876,-28.511
83364.256,300.843,0.965,24.952,300.501,296.405,-272.582,-270.051,-268.405,-267.952,-266.951,-270.738,-271.958,-270.879,-269.150,-268.653,-265.426,-271.554,-0.000,-266.774,-268.650,-269.747,-10.030,-544.798,-289.718,14.557,89.909,-28.521
83376.351,300.843,0.965,24.940,300.264,296.245,-273.446,-270.051,-267.656,-267.743,-266.519,-270.530,-271.104,-270.665,-269.596,-266.256,-265.636,-271.023,-0.000,-266.983,-268.236,-269.747,-10.041,-544.798,-289.718,14.557,89.876,-28.521
83364.256,300.844,0.965,24.945,300.343,296.565,-272.474,-270.274,-268.297,-267.638,-268.030,-270.842,-271.958,-270.879,-269.708,-267.298,-265.531,-272.191,-0.000,-266.460,-269.168,-270.647,-10.062,-544.798,-289.718,14.557,89.860,-28.511
83364.256,300.843,0.965,24.942,300.264,296.245,-273.122,-270.720,-268.297,-267.847,-266.627,-271.049,-271.425,-270.879,-269.373,-267.298,-265.004,-271.236,-0.314,-267.087,-268.443,-271.323,-10.051,-544.798,-289.718,14.557,89.892,-28.521
83360.225,300.843,0.965,24.942,300.264,296.245,-273.338,-269.940,-268.938,-267.638,-266.950,-270.840,-272.706,-270.986,-269.150,-267.924,-265.109,-271.767,0.733,-266.251,-268.028,-269.859,-10.062,-544.798,-289.718,14.557,89.892,-28.572
83364.256,300.841,0.965,24.942,300.264,296.405,-273.122,-270.163,-267.869,-267.638,-266.627,-270.633,-271.317,-271.200,-268.592,-267.298,-265.847,-272.298,0.105,-266.983,-269.065,-270.872,-10.062,-544.798,-289.718,14.557,89.892,-28.511
83348.131,300.846,0.965,24.944,300.264,296.405,-273.014,-270.608,-268.404,-267.221,-267.490,-270.840,-271.317,-270.878,-269.820,-267.403,-264.793,-272.510,0.419,-266.565,-268.443,-270.535,-10.051,-544.798,-289.718,14.557,89.876,-28.521
83360.225,300.844,0.965,24.932,300.027,296.405,-272.582,-269.494,-268.724,-268.056,-267.274,-271.567,-271.744,-271.092,-268.814,-267.611,-265.847,-271.448,-0.209,-266.669,-268.547,-270.647,-10.051,-544.798,-289.718,14.557,89.892,-28.521
83360.225,300.841,0.965,24.932,300.027,296.405,-272.258,-269.717,-267.869,-267.534,-266.950,-269.907,-272.064,-270.771,-269.373,-267.152,-265.320,-271.873,0.105,-267.714,-268.547,-270.760,-10.041,-544.798,-289.718,14.557,89.827,-28.521
