%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83678.705,301.780,0.966,24.984,301.493,295.721,284.703,286.567,288.371,289.417,290.275,286.139,286.008,285.907,288.197,288.579,291.543,285.509,-0.523,289.620,287.992,286.748,-6.605,-544.798,-289.718,14.557,28.056,-12.011
83682.737,301.778,0.966,24.974,301.256,295.561,284.486,287.170,289.442,289.104,290.275,286.555,285.473,286.550,288.085,289.622,291.649,285.190,0.733,288.574,288.615,287.086,-6.615,-544.798,-289.718,14.557,28.040,-12.031
83678.705,301.780,0.966,24.975,301.256,295.561,284.162,286.388,288.905,289.836,289.410,286.659,286.115,285.585,287.973,289.518,291.543,284.871,0.105,289.830,287.888,286.071,-6.574,-544.798,-289.718,14.557,28.072,-12.021
83666.611,301.780,0.966,24.986,301.493,295.561,284.486,286.165,288.690,289.372,290.600,286.243,285.794,286.764,287.302,290.040,291.649,285.403,0.105,290.248,288.615,285.845,-6.595,-544.798,-289.718,14.557,28.056,-12.021
83674.674,301.778,0.966,24.978,301.335,295.561,284.595,286.947,287.513,289.685,289.951,286.035,285.580,286.121,288.197,288.370,291.332,285.084,0.733,289.934,288.096,287.312,-6.615,-544.798,-289.718,14.557,28.056,-12.021
83674.674,301.778,0.966,24.978,301.335,295.401,283.837,286.947,289.226,289.163,290.383,286.449,285.794,285.907,287.861,289.622,291.121,285.190,0.105,289.306,288.615,286.748,-6.605,-544.798,-289.718,14.557,28.040,-12.031
83670.643,301.778,0.966,24.976,301.256,295.561,284.378,285.495,288.369,289.581,289.518,286.553,285.793,286.228,287.526,289.727,291.966,284.764,0.628,290.144,288.303,286.522,-6.605,-544.798,-289.718,14.557,28.040,-12.042
83674.674,301.778,0.966,24.975,301.256,295.401,284.162,286.947,288.690,289.581,290.275,286.033,286.007,285.691,287.637,289.413,291.543,285.616,0.524,290.144,288.615,286.071,-6.595,-544.798,-289.718,14.557,28.089,-12.021
83690.799,301.780,0.966,24.973,301.256,295.721,284.595,287.728,288.905,289.685,290.491,286.657,285.580,286.013,287.909,288.683,291.649,285.190,0.524,289.411,287.992,286.635,-6.595,-544.798,-289.718,14.557,28.072,-12.021
83678.705,301.777,0.966,24.981,301.414,295.401,283.729,286.835,288.583,289.372,290.059,286.553,285.686,285.799,287.798,289.456,290.909,285.190,0.419,289.516,288.407,286.748,-6.574,-544.798,-289.718,14.557,28.056,-12.031
83674.674,301.778,0.966,24.975,301.256,295.401,284.703,286.053,288.155,289.372,289.626,286.553,285.580,286.335,288.245,289.456,291.438,284.977,-0.000,289.934,288.303,286.973,-6.584,-544.798,-289.718,14.557,28.056,-12.031
83674.674,301.780,0.966,24.972,301.177,295.561,284.270,286.612,288.155,289.581,289.626,286.033,285.900,286.227,288.804,289.142,291.755,285.892,-0.627,290.039,288.200,286.522,-6.563,-544.798,-289.718,14.557,28.040,-12.021
