%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83368.288,301.122,0.964,25.005,301.517,301.193,-328.892,-326.448,-323.882,-322.649,-323.299,-326.359,-326.521,-326.853,-324.967,-323.051,-320.788,-327.097,0.419,-321.529,-324.619,-325.587,-10.645,-544.798,-289.718,14.557,90.024,-30.007
83364.256,301.119,0.964,25.005,301.517,301.033,-327.811,-325.556,-323.562,-323.589,-321.680,-326.566,-327.055,-326.746,-325.079,-323.155,-320.788,-327.309,-0.209,-323.096,-323.790,-327.051,-10.655,-544.798,-289.718,14.557,89.991,-30.017
83360.225,301.119,0.964,25.009,301.596,301.193,-328.460,-325.556,-323.241,-322.858,-322.112,-325.529,-327.268,-326.425,-324.297,-322.946,-320.683,-327.416,0.105,-322.783,-324.412,-325.700,-10.634,-544.798,-289.718,14.557,89.991,-30.027
83364.256,301.115,0.964,24.998,301.359,301.033,-329.325,-326.002,-323.989,-323.484,-322.543,-326.463,-327.268,-327.281,-324.855,-322.738,-321.527,-327.203,0.314,-322.260,-323.790,-325.475,-10.624,-544.798,-289.718,14.557,89.991,-30.017
83364.256,301.119,0.964,25.008,301.596,299.752,-328.352,-326.113,-323.775,-322.231,-322.328,-325.840,-326.307,-325.569,-325.190,-322.530,-320.261,-327.416,-0.105,-321.738,-324.101,-326.150,-10.613,-544.798,-289.718,14.557,90.024,-30.017
83360.225,301.119,0.964,25.012,301.675,301.353,-328.244,-325.222,-324.096,-322.857,-322.328,-326.774,-326.948,-326.104,-324.521,-323.259,-320.156,-327.309,-0.418,-322.156,-323.583,-325.587,-10.624,-544.798,-289.718,14.557,89.975,-30.017
83360.225,301.117,0.964,25.015,301.754,301.353,-328.568,-325.110,-323.027,-323.588,-322.652,-326.151,-327.375,-326.532,-324.855,-322.530,-320.999,-327.734,0.209,-322.783,-324.308,-325.925,-10.634,-544.798,-289.718,14.557,90.008,-30.037
83352.162,301.115,0.964,25.013,301.675,301.353,-328.352,-325.891,-323.989,-323.275,-322.976,-326.463,-326.735,-327.281,-325.302,-323.051,-320.788,-327.628,-0.000,-321.529,-324.308,-326.038,-10.634,-544.798,-289.718,14.557,89.991,-30.017
83360.225,301.117,0.964,25.015,301.754,301.513,-327.703,-326.113,-323.775,-322.753,-322.436,-326.463,-326.628,-326.424,-325.474,-322.634,-320.472,-327.628,0.105,-321.738,-323.272,-325.925,-10.613,-544.798,-289.718,14.557,90.089,-30.017
83356.194,301.115,0.964,25.013,301.675,301.353,-327.920,-324.776,-323.882,-322.753,-322.544,-326.048,-327.482,-326.210,-324.469,-323.467,-320.894,-326.778,-0.000,-321.947,-323.686,-325.700,-10.613,-544.798,-289.718,14.557,89.975,-30.007
