%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83360.225,300.946,0.965,25.024,302.125,298.187,-312.620,-308.949,-306.672,-306.678,-305.919,-308.925,-309.970,-309.729,-307.775,-304.813,-303.704,-309.892,-0.105,-305.436,-306.377,-308.136,-10.030,-544.798,-289.718,14.557,90.068,-30.324
83356.194,300.952,0.965,25.034,302.362,298.027,-310.458,-308.392,-306.138,-305.321,-305.595,-308.717,-309.436,-309.086,-307.886,-305.751,-302.650,-311.060,-0.105,-304.600,-307.206,-308.699,-10.030,-544.798,-289.718,14.557,90.052,-30.314
83368.288,300.951,0.965,25.023,302.125,297.707,-310.999,-308.949,-306.458,-305.530,-304.732,-309.444,-309.757,-308.765,-307.775,-305.439,-303.072,-309.786,-0.523,-304.704,-306.584,-309.487,-10.030,-544.798,-289.718,14.557,90.052,-30.314
83368.288,300.952,0.965,25.023,302.125,298.027,-311.431,-308.057,-307.100,-306.156,-305.379,-309.029,-310.290,-309.086,-307.328,-306.689,-303.283,-309.998,0.105,-305.227,-306.688,-308.024,-10.041,-544.798,-289.718,14.557,90.019,-30.324
83364.256,300.949,0.965,25.036,302.441,298.027,-311.539,-308.280,-306.138,-306.156,-305.380,-309.547,-309.970,-310.371,-308.445,-305.543,-304.864,-310.635,-0.523,-305.749,-307.206,-308.812,-10.062,-544.798,-289.718,14.557,90.068,-30.304
83360.225,300.952,0.965,25.031,302.283,297.867,-311.431,-309.395,-306.993,-305.843,-305.596,-308.821,-309.543,-309.086,-307.440,-305.439,-302.966,-310.635,-0.000,-305.018,-306.791,-308.474,-10.062,-544.798,-289.718,14.557,90.068,-30.324
83364.256,300.951,0.965,25.020,302.046,297.547,-311.431,-307.834,-307.100,-306.260,-305.164,-309.651,-310.077,-309.086,-307.217,-305.751,-303.283,-309.573,-0.627,-304.809,-306.377,-309.262,-10.062,-544.798,-289.718,14.557,90.052,-30.324
83360.225,300.949,0.965,25.030,302.283,297.547,-311.107,-308.057,-306.031,-305.738,-304.948,-308.302,-309.971,-309.408,-307.775,-305.751,-303.915,-310.317,0.105,-305.854,-306.791,-308.362,-10.062,-544.798,-289.718,14.557,90.052,-30.314
83364.256,300.951,0.965,25.027,302.204,297.227,-312.080,-308.838,-306.138,-305.530,-305.272,-308.613,-309.223,-309.622,-307.218,-305.022,-302.650,-309.361,-0.105,-304.286,-306.480,-308.362,-10.030,-544.798,-289.718,14.557,90.052,-30.304
83352.162,300.951,0.965,25.028,302.204,297.547,-309.810,-308.503,-305.603,-304.799,-304.732,-308.925,-309.650,-309.408,-308.334,-305.751,-303.072,-310.529,-0.418,-304.809,-306.791,-308.925,-10.041,-544.798,-289.718,14.557,90.068,-30.324
83360.225,300.949,0.965,25.030,302.283,297.707,-311.323,-308.280,-307.207,-306.260,-305.056,-308.925,-309.544,-309.300,-306.883,-305.334,-303.706,-310.104,-0.314,-305.331,-306.480,-308.362,-10.041,-544.798,-289.718,14.557,90.084,-30.314
83352.162,300.943,0.965,25.035,302.362,297.387,-311.323,-308.503,-306.565,-306.573,-304.840,-309.029,-310.077,-308.979,-307.218,-305.230,-304.127,-309.362,0.524,-305.436,-306.273,-308.136,-10.010,-544.798,-289.718,14.557,90.052,-30.293
83352.162,300.948,0.965,25.032,302.283,297.707,-310.675,-307.834,-306.031,-305.425,-305.488,-309.236,-309.437,-309.515,-307.329,-305.334,-303.178,-310.105,-0.209,-304.286,-306.999,-308.699,-10.041,-544.798,-289.718,14.557,90.052,-30.304
83360.225,300.952,0.965,25.034,302.362,297.227,-311.323,-308.280,-306.351,-305.634,-304.192,-309.340,-309.437,-308.551,-308.334,-305.543,-302.651,-309.999,-0.314,-304.914,-306.169,-310.163,-9.999,-544.798,-289.718,14.557,90.052,-30.324
