%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
81993.583,300.632,0.950,15.079,108.019,107.287,-966.992,-963.796,-962.212,-962.305,-961.123,-964.745,-966.458,-965.969,-963.861,-960.415,-959.577,-966.155,0.628,-960.944,-962.532,-964.951,-2.066,-544.798,-289.718,14.557,179.742,-40.010
81997.614,300.633,0.950,15.084,108.098,107.287,-966.776,-964.462,-962.532,-961.784,-961.662,-964.538,-966.138,-966.183,-964.307,-960.623,-958.629,-966.261,0.314,-960.840,-963.153,-964.838,-2.034,-544.798,-289.718,14.557,179.742,-40.020
81993.583,300.633,0.950,15.079,108.019,106.807,-966.884,-964.240,-962.426,-962.305,-961.123,-965.782,-965.925,-965.969,-964.641,-961.143,-959.261,-967.003,0.314,-960.840,-962.532,-966.075,-2.034,-544.798,-289.718,14.557,179.758,-40.020
81993.583,300.632,0.950,15.084,108.098,106.807,-966.992,-963.350,-962.426,-961.993,-960.800,-964.849,-966.351,-965.649,-963.415,-961.559,-958.945,-965.837,0.628,-961.049,-962.739,-964.838,-2.055,-544.798,-289.718,14.557,179.742,-40.010
81989.551,300.632,0.950,15.074,107.940,106.967,-967.424,-964.017,-962.212,-962.826,-961.232,-964.849,-966.458,-966.076,-963.749,-961.663,-959.893,-966.579,0.942,-961.674,-962.842,-965.288,-2.055,-544.798,-289.718,14.557,179.758,-40.020
81997.614,300.632,0.950,15.079,108.019,106.967,-966.668,-964.796,-962.959,-962.201,-961.772,-964.849,-966.351,-965.863,-964.307,-961.559,-959.051,-967.216,0.105,-960.527,-963.153,-965.513,-2.076,-544.798,-289.718,14.557,179.758,-40.030
81997.614,300.635,0.950,15.079,108.019,106.807,-967.316,-964.240,-962.746,-961.472,-961.125,-965.782,-966.246,-965.649,-963.861,-961.976,-959.577,-966.155,0.105,-960.840,-962.532,-965.513,-2.045,-544.798,-289.718,14.557,179.725,-40.010
82001.645,300.635,0.950,15.078,108.019,106.807,-967.531,-963.795,-962.639,-962.409,-961.448,-964.331,-966.886,-965.542,-963.526,-961.872,-959.367,-966.685,0.628,-961.362,-962.842,-965.063,-2.066,-544.798,-289.718,14.557,179.742,-40.020
81997.614,300.632,0.950,15.073,107.940,106.807,-967.531,-963.572,-962.746,-962.097,-961.448,-964.227,-965.607,-966.824,-963.575,-961.247,-959.788,-966.473,0.524,-960.631,-962.739,-964.951,-2.055,-544.798,-289.718,14.557,179.774,-40.020
82001.645,300.633,0.950,15.067,107.861,106.807,-966.344,-964.351,-962.639,-962.097,-961.879,-965.056,-966.459,-965.435,-963.909,-961.457,-959.051,-967.110,0.419,-960.109,-962.532,-965.063,-2.045,-544.798,-289.718,14.557,179.725,-40.020
