%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82408.816,300.994,0.954,25.018,298.49,298.381,-989.45,-986.505,-984.672,-984.292,-983.622,-986.782,-988.631,-988.411,-985.759,-984.248,-981.591,-988.962,0.314,-983.068,-984.887,-986.986,-8.635,-544.798,-289.718,14.557,243.967,-120.012
82400.753,300.994,0.954,25.022,298.569,298.221,-990.529,-986.724,-985.099,-984.708,-984.592,-987.611,-988.951,-988.732,-986.65,-984.352,-983.066,-989.492,0.105,-983.903,-985.405,-987.098,-8.646,-544.798,-289.718,14.557,243.918,-120.032
82408.816,300.996,0.954,25.028,298.727,298.381,-989.773,-987.17,-984.73,-984.604,-984.484,-988.026,-988.951,-988.411,-986.873,-984.144,-982.223,-989.916,0.314,-983.381,-985.612,-987.997,-8.646,-544.798,-289.718,14.557,243.951,-120.012
82404.785,300.993,0.954,25.025,298.648,298.381,-989.881,-987.17,-985.477,-984.394,-983.19,-987.922,-988.525,-987.877,-986.316,-984.144,-981.486,-988.219,-0.105,-982.651,-985.405,-987.773,-8.646,-544.798,-289.718,14.557,243.951,-120.002
82412.847,300.993,0.954,25.024,298.648,298.221,-989.234,-985.834,-984.944,-984.603,-984.377,-987.611,-989.804,-988.518,-985.982,-984.456,-982.434,-988.855,0.314,-983.799,-985.405,-987.435,-8.646,-544.798,-289.718,14.557,243.967,-120.022
82404.785,300.998,0.954,25.029,298.727,298.381,-990.961,-986.836,-985.264,-985.124,-984.377,-987.609,-989.377,-989.266,-986.539,-983.832,-982.855,-989.28,0.209,-983.59,-985.612,-987.548,-8.635,-544.798,-289.718,14.557,243.951,-120.012
82404.785,300.994,0.954,25.025,298.648,298.541,-989.773,-987.281,-985.584,-984.707,-984.053,-987.609,-988.949,-988.198,-987.208,-984.04,-981.802,-989.704,0.419,-983.277,-985.094,-988.447,-8.646,-544.798,-289.718,14.557,243.934,-120.022
82404.785,300.996,0.954,25.025,298.648,298.221,-989.773,-985.945,-986.011,-985.332,-983.514,-988.127,-988.843,-988.41,-986.65,-984.144,-982.223,-989.28,-0.105,-983.381,-985.198,-987.323,-8.656,-544.798,-289.718,14.557,243.951,-120.012
82396.722,300.996,0.954,25.02,298.49,298.061,-989.665,-986.057,-984.623,-984.915,-983.837,-987.401,-988.949,-987.876,-986.271,-983.623,-982.329,-989.068,0.314,-983.799,-985.094,-987.435,-8.656,-544.798,-289.718,14.557,243.967,-120.043
82400.753,300.996,0.954,25.023,298.569,298.061,-990.097,-987.058,-985.05,-985.019,-984.377,-987.298,-988.949,-988.837,-986.605,-984.037,-982.539,-989.28,0,-983.068,-985.922,-987.098,-8.635,-544.798,-289.718,14.557,243.951,-120.022
82396.722,300.994,0.954,25.02,298.49,298.221,-989.341,-986.836,-985.264,-984.499,-983.298,-987.919,-989.163,-987.876,-987.051,-984.349,-982.225,-990.128,0,-983.381,-985.198,-987.66,-8.625,-544.798,-289.718,14.557,243.967,-120.002
82400.753,300.994,0.954,25.019,298.49,298.061,-990.205,-986.724,-985.264,-984.707,-984.161,-987.609,-988.63,-987.982,-985.936,-984.245,-981.487,-988.751,0,-982.964,-985.301,-987.548,-8.677,-544.798,-289.718,14.557,243.934,-120.022
82400.753,300.996,0.954,25.019,298.49,298.061,-989.45,-986.836,-985.05,-985.749,-983.622,-987.919,-989.163,-988.517,-986.159,-984.141,-982.751,-989.281,0.314,-983.903,-984.887,-987.323,-8.646,-544.798,-289.718,14.557,243.934,-120.032
82408.816,300.996,0.954,25.021,298.569,298.221,-989.45,-987.058,-984.623,-985.019,-984.808,-987.712,-988.949,-988.517,-986.271,-984.141,-982.225,-989.705,0,-982.86,-985.922,-987.548,-8.656,-544.798,-289.718,14.557,243.983,-120.012
