%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83714.988,301.177,0.968,24.951,301.430,299.869,641.175,643.685,645.140,646.279,646.952,642.979,643.249,642.912,645.728,646.456,648.893,643.484,1.047,647.274,645.644,644.447,0.569,-544.798,-289.718,14.557,183.585,-100.080
83714.988,301.173,0.968,24.948,301.351,299.869,641.391,644.120,646.746,646.488,647.061,643.810,643.035,643.449,645.281,646.664,649.210,642.952,1.675,646.646,645.748,644.447,0.558,-544.798,-289.718,14.557,183.634,-100.090
83710.956,301.173,0.968,24.949,301.351,299.709,641.067,643.674,646.419,646.907,647.061,643.706,643.998,642.484,645.281,646.978,648.893,643.272,1.675,647.902,645.644,644.672,0.558,-544.798,-289.718,14.557,183.585,-100.080
83723.051,301.177,0.968,24.944,301.272,300.190,641.825,643.004,646.526,647.007,647.493,644.122,643.463,644.307,644.722,647.082,649.527,643.059,1.989,647.274,645.852,643.657,0.548,-544.798,-289.718,14.557,183.553,-100.080
83719.019,301.177,0.968,24.948,301.351,299.869,641.500,643.897,645.027,646.380,647.277,643.602,643.570,643.770,646.287,646.247,649.104,642.846,0.942,647.483,645.540,645.124,0.537,-544.798,-289.718,14.557,183.634,-100.090
83719.019,301.177,0.968,24.948,301.351,300.029,641.608,643.674,646.633,646.276,647.709,644.013,643.891,643.341,645.393,646.978,648.365,642.740,1.152,646.018,644.917,644.559,0.558,-544.798,-289.718,14.557,183.569,-100.080
83714.988,301.173,0.968,24.955,301.510,299.709,641.175,644.232,646.098,647.112,646.736,643.285,643.452,643.127,644.834,647.186,649.210,642.952,1.466,647.483,644.917,645.011,0.558,-544.798,-289.718,14.557,183.585,-100.090
83719.019,301.178,0.968,24.944,301.272,299.709,641.608,643.451,645.884,646.485,647.169,643.389,643.238,643.545,645.616,646.978,649.527,643.165,1.152,647.169,645.540,644.221,0.569,-544.798,-289.718,14.557,183.553,-100.090
83714.988,301.178,0.968,24.945,301.272,299.709,641.391,644.009,645.991,646.694,647.385,643.077,643.345,643.545,645.842,646.038,649.104,643.272,1.780,646.960,645.748,645.349,0.569,-544.798,-289.718,14.557,183.569,-100.090
83719.019,301.177,0.968,24.948,301.351,299.709,641.500,643.785,646.740,646.380,647.818,644.221,644.094,643.759,645.618,647.385,648.682,643.591,1.361,647.588,645.852,644.559,0.558,-544.798,-289.718,14.557,183.585,-100.080
