%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82372.534,300.982,0.953,14.99,107.111,106.583,-1011.253,-1007.314,-1005.646,-1005.542,-1005.342,-1008.646,-1009.518,-1009.243,-1007.219,-1004.64,-1003.388,-1010.17,-0.105,-1004.455,-1005.891,-1008.504,-5.678,-544.798,-289.718,14.557,176.442,-49.962
82372.534,300.985,0.953,14.984,107.032,106.743,-1009.957,-1008.538,-1005.646,-1005.334,-1004.264,-1008.543,-1009.518,-1008.602,-1007.554,-1004.744,-1002.651,-1010.17,0.419,-1004.142,-1005.994,-1008.841,-5.678,-544.798,-289.718,14.557,176.442,-49.972
82372.534,300.983,0.953,14.99,107.111,106.423,-1010.281,-1007.203,-1006.713,-1004.709,-1005.019,-1008.646,-1009.945,-1008.923,-1007.108,-1004.952,-1002.651,-1009.534,-0.523,-1003.933,-1005.787,-1008.054,-5.689,-544.798,-289.718,14.557,176.442,-49.993
82368.502,300.983,0.953,14.973,106.874,106.743,-1010.497,-1006.98,-1005.219,-1005.646,-1004.588,-1008.335,-1010.051,-1008.709,-1006.996,-1004.536,-1003.072,-1010.594,-0.105,-1005.081,-1005.891,-1008.167,-5.678,-544.798,-289.718,14.557,176.458,-49.962
82380.596,300.982,0.954,14.972,106.874,106.423,-1010.605,-1007.648,-1005.006,-1005.125,-1005.02,-1008.335,-1009.412,-1009.564,-1007.665,-1005.056,-1002.967,-1010.7,-0.209,-1003.933,-1006.512,-1008.167,-5.678,-544.798,-289.718,14.557,176.458,-49.962
82372.534,300.98,0.953,14.978,106.953,106.423,-1010.497,-1007.871,-1005.966,-1005.125,-1004.373,-1008.337,-1009.518,-1008.602,-1008.111,-1004.848,-1002.44,-1010.064,0.419,-1003.307,-1005.373,-1008.729,-5.689,-544.798,-289.718,14.557,176.425,-49.962
82368.502,300.985,0.953,14.99,107.111,106.903,-1010.281,-1006.98,-1006.713,-1004.917,-1004.697,-1008.026,-1010.266,-1008.816,-1007.331,-1005.16,-1002.862,-1009.852,-0.105,-1003.516,-1005.684,-1008.616,-5.689,-544.798,-289.718,14.557,176.442,-49.942
82372.534,300.983,0.953,14.979,106.953,106.423,-1011.253,-1006.98,-1005.539,-1006.167,-1004.697,-1007.611,-1009.52,-1009.137,-1007.108,-1004.12,-1003.072,-1010.17,0,-1004.038,-1005.58,-1008.504,-5.699,-544.798,-289.718,14.557,176.442,-49.962
82372.534,300.985,0.953,14.973,106.874,106.583,-1010.389,-1008.093,-1005.539,-1005.021,-1005.02,-1007.508,-1009.733,-1008.816,-1007.113,-1004.64,-1002.546,-1010.064,0.314,-1003.933,-1006.305,-1008.054,-5.678,-544.798,-289.718,14.557,176.442,-49.983
82372.534,300.982,0.953,14.984,107.032,106.743,-1010.281,-1007.537,-1006.073,-1005.438,-1004.373,-1008.751,-1009.733,-1009.137,-1007.336,-1004.953,-1002.546,-1010.17,0,-1004.038,-1005.994,-1008.954,-5.678,-544.798,-289.718,14.557,176.442,-49.962
82372.534,300.983,0.953,14.973,106.874,106.583,-1010.389,-1007.091,-1006.5,-1005.542,-1004.589,-1008.129,-1010.266,-1009.137,-1007.225,-1005.266,-1002.655,-1009.746,0.733,-1003.933,-1005.684,-1008.504,-5.689,-544.798,-289.718,14.557,176.425,-49.983
82376.565,300.985,0.953,14.978,106.953,106.743,-1010.713,-1007.314,-1005.646,-1005.334,-1004.265,-1007.611,-1009.2,-1009.03,-1007.113,-1004.433,-1002.971,-1009.749,0.209,-1004.56,-1005.684,-1008.167,-5.689,-544.798,-289.718,14.557,176.442,-49.972
82376.565,300.983,0.953,14.973,106.874,106.743,-1009.957,-1007.871,-1005.753,-1005.229,-1005.452,-1008.44,-1009.413,-1008.923,-1006.779,-1004.746,-1002.55,-1010.491,0.523,-1003.829,-1005.787,-1008.504,-5.689,-544.798,-289.718,14.557,176.442,-49.962
82376.565,300.983,0.953,14.967,106.795,106.583,-1010.065,-1007.091,-1006.607,-1005.021,-1004.157,-1008.648,-1009.839,-1008.923,-1007.113,-1004.849,-1002.866,-1009.855,0,-1004.145,-1006.201,-1008.841,-5.689,-544.798,-289.718,14.557,176.458,-49.972
82372.534,300.985,0.953,14.968,106.795,106.423,-1010.929,-1007.759,-1006.18,-1005.542,-1004.697,-1008.026,-1009.733,-1009.243,-1006.779,-1005.058,-1002.866,-1009.536,0.419,-1004.562,-1006.205,-1008.054,-5.668,-544.798,-289.718,14.557,176.425,-49.952
82376.565,300.983,0.953,14.967,106.795,106.583,-1011.037,-1007.425,-1006.393,-1005.125,-1004.589,-1008.337,-1009.626,-1009.778,-1007.225,-1004.017,-1002.866,-1009.749,0,-1003.519,-1005.791,-1008.341,-5.678,-544.798,-289.718,14.557,176.458,-49.952
82368.502,300.983,0.953,14.973,106.874,106.583,-1010.284,-1008.427,-1005.966,-1005.854,-1004.373,-1008.958,-1009.413,-1009.137,-1008.228,-1005.058,-1002.866,-1010.173,0.314,-1004.041,-1006.205,-1008.903,-5.678,-544.798,-289.718,14.557,176.458,-49.952
82384.628,300.985,0.954,14.955,106.637,106.263,-1011.039,-1007.314,-1006.607,-1005.438,-1004.805,-1008.648,-1010.266,-1009.671,-1007.225,-1005.786,-1003.814,-1010.597,-0.836,-1004.041,-1005.998,-1008.678,-5.699,-544.798,-289.718,14.557,176.458,-49.962
