%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83380.382,301.178,0.964,14.962,107.958,105.190,-337.864,-335.477,-333.290,-332.567,-331.828,-336.269,-336.666,-336.113,-335.408,-332.381,-330.441,-337.081,0.209,-331.875,-333.430,-336.342,-10.676,-544.798,-289.718,14.557,89.971,-24.977
83376.351,301.177,0.964,14.974,108.116,104.870,-338.081,-334.807,-334.145,-332.671,-331.936,-335.646,-337.093,-335.899,-334.291,-333.318,-330.652,-336.975,0.209,-332.397,-333.741,-334.653,-10.686,-544.798,-289.718,14.557,90.003,-24.987
83376.351,301.175,0.964,14.957,107.879,105.190,-338.729,-335.253,-333.074,-333.402,-332.152,-335.646,-336.666,-336.434,-334.403,-331.860,-331.284,-336.444,-0.732,-332.188,-333.534,-335.216,-10.655,-544.798,-289.718,14.557,89.987,-24.998
83376.351,301.178,0.964,14.957,107.879,105.030,-337.000,-335.810,-333.609,-332.357,-332.260,-335.750,-336.346,-336.113,-334.850,-332.693,-330.125,-337.506,0.105,-331.770,-333.534,-335.666,-10.645,-544.798,-289.718,14.557,89.971,-24.977
83380.382,301.175,0.964,14.962,107.958,105.190,-337.864,-334.918,-333.502,-332.670,-331.828,-336.477,-335.812,-335.899,-334.850,-332.589,-329.808,-336.338,-0.732,-331.457,-333.845,-335.891,-10.655,-544.798,-289.718,14.557,90.020,-24.987
83376.351,301.177,0.964,14.963,107.958,105.030,-337.973,-334.807,-333.288,-333.088,-332.152,-335.179,-337.520,-336.648,-334.180,-332.589,-330.125,-336.763,0.209,-331.875,-333.430,-334.991,-10.645,-544.798,-289.718,14.557,89.954,-24.987
83380.382,301.177,0.964,14.968,108.037,105.350,-338.513,-335.253,-332.754,-332.461,-331.180,-335.802,-335.810,-336.756,-333.957,-332.276,-331.284,-336.975,-0.105,-331.248,-333.741,-335.441,-10.645,-544.798,-289.718,14.557,90.003,-24.998
83372.319,301.177,0.964,14.958,107.879,105.030,-337.324,-336.256,-333.823,-332.566,-332.368,-335.906,-336.558,-335.629,-334.738,-332.485,-330.019,-338.037,0.105,-331.561,-333.534,-335.891,-10.655,-544.798,-289.718,14.557,90.003,-24.987
83372.319,301.175,0.964,14.969,108.037,104.870,-337.756,-334.918,-333.716,-332.774,-331.720,-336.217,-336.451,-336.378,-334.181,-333.006,-330.652,-336.869,-0.418,-331.770,-333.534,-335.554,-10.655,-544.798,-289.718,14.557,89.987,-24.967
83376.351,301.180,0.964,14.968,108.037,105.030,-338.297,-335.253,-333.074,-333.505,-332.368,-335.802,-337.626,-336.164,-334.181,-332.430,-330.652,-336.763,0.628,-332.711,-333.741,-335.103,-10.666,-544.798,-289.718,14.557,89.971,-24.967
